Datum Zeit,Bautzen PM10
,µg/m³
31-07-17,
30-07-17,12
29-07-17,12
28-07-17,11
27-07-17,12
26-07-17,5
25-07-17,6
24-07-17,13
23-07-17,12
22-07-17,15
21-07-17,14
20-07-17,14
19-07-17,17
18-07-17,13
17-07-17,10
16-07-17,11
15-07-17,12
14-07-17,11
13-07-17,10
12-07-17,10
11-07-17,15
10-07-17,16
09-07-17,16
08-07-17,16
07-07-17,12
06-07-17,14
05-07-17,15
04-07-17,11
03-07-17,10
02-07-17,12
01-07-17,5

