Datum Zeit,Glauchau PM10
,µg/m³
31-07-17,
30-07-17,
29-07-17,
28-07-17,11
27-07-17,
26-07-17,
25-07-17,6
24-07-17,9
23-07-17,9
22-07-17,14
21-07-17,14
20-07-17,13
19-07-17,17
18-07-17,13
17-07-17,11
16-07-17,10
15-07-17,9
14-07-17,13
13-07-17,11
12-07-17,8
11-07-17,11
10-07-17,14
09-07-17,18
08-07-17,19
07-07-17,14
06-07-17,19
05-07-17,16
04-07-17,12
03-07-17,11
02-07-17,11
01-07-17,5

