Datum Zeit,Plauen-DWD O3
,µg/m³
01-08-17 00:00,
31-07-17 23:00,
31-07-17 22:00,
31-07-17 21:00,
31-07-17 20:00,
31-07-17 19:00,
31-07-17 18:00,
31-07-17 17:00,
31-07-17 16:00,
31-07-17 15:00,
31-07-17 14:00,
31-07-17 13:00,
31-07-17 12:00,
31-07-17 11:00,
31-07-17 10:00,
31-07-17 09:00,
31-07-17 08:00,
31-07-17 07:00,
31-07-17 06:00,
31-07-17 05:00,
31-07-17 04:00,
31-07-17 03:00,
31-07-17 02:00,
31-07-17 01:00,
31-07-17 00:00,
30-07-17 23:00,
30-07-17 22:00,
30-07-17 21:00,
30-07-17 20:00,
30-07-17 19:00,
30-07-17 18:00,
30-07-17 17:00,
30-07-17 16:00,
30-07-17 15:00,
30-07-17 14:00,
30-07-17 13:00,
30-07-17 12:00,
30-07-17 11:00,
30-07-17 10:00,
30-07-17 09:00,
30-07-17 08:00,
30-07-17 07:00,
30-07-17 06:00,
30-07-17 05:00,
30-07-17 04:00,
30-07-17 03:00,
30-07-17 02:00,
30-07-17 01:00,
30-07-17 00:00,
29-07-17 23:00,
29-07-17 22:00,
29-07-17 21:00,
29-07-17 20:00,
29-07-17 19:00,
29-07-17 18:00,
29-07-17 17:00,
29-07-17 16:00,
29-07-17 15:00,
29-07-17 14:00,
29-07-17 13:00,
29-07-17 12:00,
29-07-17 11:00,
29-07-17 10:00,
29-07-17 09:00,
29-07-17 08:00,
29-07-17 07:00,
29-07-17 06:00,
29-07-17 05:00,
29-07-17 04:00,
29-07-17 03:00,
29-07-17 02:00,
29-07-17 01:00,
29-07-17 00:00,
28-07-17 23:00,
28-07-17 22:00,
28-07-17 21:00,
28-07-17 20:00,
28-07-17 19:00,
28-07-17 18:00,
28-07-17 17:00,
28-07-17 16:00,
28-07-17 15:00,
28-07-17 14:00,
28-07-17 13:00,
28-07-17 12:00,
28-07-17 11:00,
28-07-17 10:00,
28-07-17 09:00,
28-07-17 08:00,
28-07-17 07:00,
28-07-17 06:00,
28-07-17 05:00,
28-07-17 04:00,
28-07-17 03:00,
28-07-17 02:00,
28-07-17 01:00,
28-07-17 00:00,
27-07-17 23:00,
27-07-17 22:00,41
27-07-17 21:00,29
27-07-17 20:00,32
27-07-17 19:00,33
27-07-17 18:00,41
27-07-17 17:00,45
27-07-17 16:00,47
27-07-17 15:00,39
27-07-17 14:00,41
27-07-17 13:00,47
27-07-17 12:00,46
27-07-17 11:00,49
27-07-17 10:00,42
27-07-17 09:00,42
27-07-17 08:00,42
27-07-17 07:00,33
27-07-17 06:00,20
27-07-17 05:00,23
27-07-17 04:00,24
27-07-17 03:00,24
27-07-17 02:00,22
27-07-17 01:00,33
27-07-17 00:00,39
26-07-17 23:00,46
26-07-17 22:00,47
26-07-17 21:00,45
26-07-17 20:00,47
26-07-17 19:00,48
26-07-17 18:00,49
26-07-17 17:00,48
26-07-17 16:00,50
26-07-17 15:00,55
26-07-17 14:00,50
26-07-17 13:00,35
26-07-17 12:00,30
26-07-17 11:00,30
26-07-17 10:00,31
26-07-17 09:00,36
26-07-17 08:00,36
26-07-17 07:00,35
26-07-17 06:00,39
26-07-17 05:00,30
26-07-17 04:00,28
26-07-17 03:00,27
26-07-17 02:00,25
26-07-17 01:00,26
26-07-17 00:00,32
25-07-17 23:00,26
25-07-17 22:00,39
25-07-17 21:00,38
25-07-17 20:00,45
25-07-17 19:00,50
25-07-17 18:00,53
25-07-17 17:00,49
25-07-17 16:00,48
25-07-17 15:00,45
25-07-17 14:00,48
25-07-17 13:00,59
25-07-17 12:00,63
25-07-17 11:00,52
25-07-17 10:00,43
25-07-17 09:00,
25-07-17 08:00,39
25-07-17 07:00,41
25-07-17 06:00,41
25-07-17 05:00,40
25-07-17 04:00,40
25-07-17 03:00,41
25-07-17 02:00,43
25-07-17 01:00,32
25-07-17 00:00,29
24-07-17 23:00,28
24-07-17 22:00,25
24-07-17 21:00,30
24-07-17 20:00,37
24-07-17 19:00,41
24-07-17 18:00,40
24-07-17 17:00,41
24-07-17 16:00,41
24-07-17 15:00,51
24-07-17 14:00,69
24-07-17 13:00,69
24-07-17 12:00,66
24-07-17 11:00,68
24-07-17 10:00,64
24-07-17 09:00,52
24-07-17 08:00,45
24-07-17 07:00,28
24-07-17 06:00,17
24-07-17 05:00,13
24-07-17 04:00,20
24-07-17 03:00,25
24-07-17 02:00,23
24-07-17 01:00,22
24-07-17 00:00,29
23-07-17 23:00,32
23-07-17 22:00,39
23-07-17 21:00,54
23-07-17 20:00,68
23-07-17 19:00,74
23-07-17 18:00,77
23-07-17 17:00,80
23-07-17 16:00,79
23-07-17 15:00,75
23-07-17 14:00,71
23-07-17 13:00,67
23-07-17 12:00,56
23-07-17 11:00,43
23-07-17 10:00,49
23-07-17 09:00,64
23-07-17 08:00,60
23-07-17 07:00,56
23-07-17 06:00,64
23-07-17 05:00,56
23-07-17 04:00,40
23-07-17 03:00,31
23-07-17 02:00,21
23-07-17 01:00,21
23-07-17 00:00,22
22-07-17 23:00,34
22-07-17 22:00,48
22-07-17 21:00,66
22-07-17 20:00,81
22-07-17 19:00,101
22-07-17 18:00,102
22-07-17 17:00,105
22-07-17 16:00,105
22-07-17 15:00,104
22-07-17 14:00,101
22-07-17 13:00,81
22-07-17 12:00,65
22-07-17 11:00,56
22-07-17 10:00,53
22-07-17 09:00,60
22-07-17 08:00,60
22-07-17 07:00,59
22-07-17 06:00,35
22-07-17 05:00,13
22-07-17 04:00,8
22-07-17 03:00,7
22-07-17 02:00,9
22-07-17 01:00,15
22-07-17 00:00,19
21-07-17 23:00,22
21-07-17 22:00,39
21-07-17 21:00,61
21-07-17 20:00,80
21-07-17 19:00,97
21-07-17 18:00,100
21-07-17 17:00,97
21-07-17 16:00,91
21-07-17 15:00,88
21-07-17 14:00,84
21-07-17 13:00,83
21-07-17 12:00,78
21-07-17 11:00,71
21-07-17 10:00,60
21-07-17 09:00,51
21-07-17 08:00,41
21-07-17 07:00,27
21-07-17 06:00,23
21-07-17 05:00,26
21-07-17 04:00,32
21-07-17 03:00,32
21-07-17 02:00,32
21-07-17 01:00,39
21-07-17 00:00,40
20-07-17 23:00,40
20-07-17 22:00,54
20-07-17 21:00,54
20-07-17 20:00,69
20-07-17 19:00,80
20-07-17 18:00,65
20-07-17 17:00,73
20-07-17 16:00,82
20-07-17 15:00,95
20-07-17 14:00,91
20-07-17 13:00,89
20-07-17 12:00,93
20-07-17 11:00,92
20-07-17 10:00,85
20-07-17 09:00,71
20-07-17 08:00,57
20-07-17 07:00,54
20-07-17 06:00,40
20-07-17 05:00,56
20-07-17 04:00,85
20-07-17 03:00,86
20-07-17 02:00,73
20-07-17 01:00,95
20-07-17 00:00,106
19-07-17 23:00,106
19-07-17 22:00,46
19-07-17 21:00,59
19-07-17 20:00,76
19-07-17 19:00,102
19-07-17 18:00,117
19-07-17 17:00,118
19-07-17 16:00,116
19-07-17 15:00,117
19-07-17 14:00,111
19-07-17 13:00,109
19-07-17 12:00,108
19-07-17 11:00,89
19-07-17 10:00,58
19-07-17 09:00,49
19-07-17 08:00,27
19-07-17 07:00,13
19-07-17 06:00,4
19-07-17 05:00,2
19-07-17 04:00,2
19-07-17 03:00,8
19-07-17 02:00,11
19-07-17 01:00,15
19-07-17 00:00,23
18-07-17 23:00,39
18-07-17 22:00,67
18-07-17 21:00,85
18-07-17 20:00,91
18-07-17 19:00,95
18-07-17 18:00,93
18-07-17 17:00,93
18-07-17 16:00,91
18-07-17 15:00,86
18-07-17 14:00,81
18-07-17 13:00,73
18-07-17 12:00,58
18-07-17 11:00,41
18-07-17 10:00,31
18-07-17 09:00,19
18-07-17 08:00,14
18-07-17 07:00,7
18-07-17 06:00,5
18-07-17 05:00,7
18-07-17 04:00,6
18-07-17 03:00,8
18-07-17 02:00,10
18-07-17 01:00,14
18-07-17 00:00,23
17-07-17 23:00,30
17-07-17 22:00,35
17-07-17 21:00,39
17-07-17 20:00,42
17-07-17 19:00,48
17-07-17 18:00,43
17-07-17 17:00,41
17-07-17 16:00,54
17-07-17 15:00,58
17-07-17 14:00,64
17-07-17 13:00,58
17-07-17 12:00,49
17-07-17 11:00,44
17-07-17 10:00,46
17-07-17 09:00,43
17-07-17 08:00,35
17-07-17 07:00,21
17-07-17 06:00,13
17-07-17 05:00,22
17-07-17 04:00,28
17-07-17 03:00,30
17-07-17 02:00,40
17-07-17 01:00,42
17-07-17 00:00,49
16-07-17 23:00,47
16-07-17 22:00,47
16-07-17 21:00,62
16-07-17 20:00,71
16-07-17 19:00,82
16-07-17 18:00,86
16-07-17 17:00,88
16-07-17 16:00,87
16-07-17 15:00,83
16-07-17 14:00,81
16-07-17 13:00,77
16-07-17 12:00,72
16-07-17 11:00,66
16-07-17 10:00,61
16-07-17 09:00,51
16-07-17 08:00,26
16-07-17 07:00,13
16-07-17 06:00,5
16-07-17 05:00,5
16-07-17 04:00,5
16-07-17 03:00,7
16-07-17 02:00,8
16-07-17 01:00,13
16-07-17 00:00,15
15-07-17 23:00,20
15-07-17 22:00,22
15-07-17 21:00,30
15-07-17 20:00,55
15-07-17 19:00,60
15-07-17 18:00,60
15-07-17 17:00,58
15-07-17 16:00,61
15-07-17 15:00,56
15-07-17 14:00,53
15-07-17 13:00,50
15-07-17 12:00,48
15-07-17 11:00,46
15-07-17 10:00,41
15-07-17 09:00,37
15-07-17 08:00,35
15-07-17 07:00,37
15-07-17 06:00,42
15-07-17 05:00,41
15-07-17 04:00,37
15-07-17 03:00,37
15-07-17 02:00,52
15-07-17 01:00,63
15-07-17 00:00,72
14-07-17 23:00,43
14-07-17 22:00,48
