Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-07-17,
30-07-17,
29-07-17,
28-07-17,
27-07-17,
26-07-17,
25-07-17,
24-07-17,
23-07-17,
22-07-17,
21-07-17,
20-07-17,
19-07-17,21
18-07-17,17
17-07-17,13
16-07-17,10
15-07-17,9
14-07-17,13
13-07-17,12
12-07-17,8
11-07-17,10
10-07-17,14
09-07-17,18
08-07-17,18
07-07-17,14
06-07-17,21
05-07-17,18
04-07-17,13
03-07-17,10
02-07-17,10
01-07-17,5

