Datum Zeit,Klingenthal PM10
,µg/m³
31-07-17,
30-07-17,
29-07-17,
28-07-17,
27-07-17,
26-07-17,
25-07-17,3
24-07-17,6
23-07-17,8
22-07-17,9
21-07-17,7
20-07-17,9
19-07-17,12
18-07-17,12
17-07-17,8
16-07-17,6
15-07-17,6
14-07-17,8
13-07-17,7
12-07-17,5
11-07-17,6
10-07-17,9
09-07-17,12
08-07-17,12
07-07-17,10
06-07-17,13
05-07-17,12
04-07-17,10
03-07-17,8
02-07-17,7
01-07-17,4

