Datum Zeit,Klingenthal O3
,µg/m³
01-07-05 00:00,20
30-06-05 23:00,18
30-06-05 22:00,10
30-06-05 21:00,16
30-06-05 20:00,40
30-06-05 19:00,90
30-06-05 18:00,93
30-06-05 17:00,99
30-06-05 16:00,101
30-06-05 15:00,98
30-06-05 14:00,87
30-06-05 13:00,78
30-06-05 12:00,85
30-06-05 11:00,76
30-06-05 10:00,62
30-06-05 09:00,57
30-06-05 08:00,40
30-06-05 07:00,45
30-06-05 06:00,19
30-06-05 05:00,32
30-06-05 04:00,31
30-06-05 03:00,40
30-06-05 02:00,66
30-06-05 01:00,48
30-06-05 00:00,54
29-06-05 23:00,63
29-06-05 22:00,68
29-06-05 21:00,81
29-06-05 20:00,95
29-06-05 19:00,121
29-06-05 18:00,130
29-06-05 17:00,122
29-06-05 16:00,124
29-06-05 15:00,127
29-06-05 14:00,129
29-06-05 13:00,99
29-06-05 12:00,90
29-06-05 11:00,92
29-06-05 10:00,74
29-06-05 09:00,70
29-06-05 08:00,55
29-06-05 07:00,32
29-06-05 06:00,18
29-06-05 05:00,20
29-06-05 04:00,30
29-06-05 03:00,38
29-06-05 02:00,49
29-06-05 01:00,55
29-06-05 00:00,62
28-06-05 23:00,70
28-06-05 22:00,78
28-06-05 21:00,89
28-06-05 20:00,128
28-06-05 19:00,140
28-06-05 18:00,146
28-06-05 17:00,140
28-06-05 16:00,139
28-06-05 15:00,134
28-06-05 14:00,134
28-06-05 13:00,128
28-06-05 12:00,119
28-06-05 11:00,114
28-06-05 10:00,103
28-06-05 09:00,94
28-06-05 08:00,66
28-06-05 07:00,33
28-06-05 06:00,7
28-06-05 05:00,9
28-06-05 04:00,12
28-06-05 03:00,18
28-06-05 02:00,25
28-06-05 01:00,33
28-06-05 00:00,42
27-06-05 23:00,53
27-06-05 22:00,63
27-06-05 21:00,80
27-06-05 20:00,114
27-06-05 19:00,115
27-06-05 18:00,112
27-06-05 17:00,113
27-06-05 16:00,112
27-06-05 15:00,113
27-06-05 14:00,110
27-06-05 13:00,105
27-06-05 12:00,101
27-06-05 11:00,96
27-06-05 10:00,96
27-06-05 09:00,94
27-06-05 08:00,38
27-06-05 07:00,13
27-06-05 06:00,2
27-06-05 05:00,1
27-06-05 04:00,1
27-06-05 03:00,2
27-06-05 02:00,2
27-06-05 01:00,4
27-06-05 00:00,8
26-06-05 23:00,13
26-06-05 22:00,29
26-06-05 21:00,46
26-06-05 20:00,84
26-06-05 19:00,91
26-06-05 18:00,90
26-06-05 17:00,90
26-06-05 16:00,92
26-06-05 15:00,93
26-06-05 14:00,93
26-06-05 13:00,100
26-06-05 12:00,98
26-06-05 11:00,89
26-06-05 10:00,81
26-06-05 09:00,71
26-06-05 08:00,61
26-06-05 07:00,59
26-06-05 06:00,86
26-06-05 05:00,87
26-06-05 04:00,95
26-06-05 03:00,77
26-06-05 02:00,105
26-06-05 01:00,57
26-06-05 00:00,92
25-06-05 23:00,94
25-06-05 22:00,64
25-06-05 21:00,82
25-06-05 20:00,120
25-06-05 19:00,124
25-06-05 18:00,123
25-06-05 17:00,129
25-06-05 16:00,136
25-06-05 15:00,130
25-06-05 14:00,130
25-06-05 13:00,116
25-06-05 12:00,126
25-06-05 11:00,129
25-06-05 10:00,117
25-06-05 09:00,105
25-06-05 08:00,56
25-06-05 07:00,20
25-06-05 06:00,9
25-06-05 05:00,4
25-06-05 04:00,5
25-06-05 03:00,12
25-06-05 02:00,20
25-06-05 01:00,34
25-06-05 00:00,49
24-06-05 23:00,61
24-06-05 22:00,69
24-06-05 21:00,76
24-06-05 20:00,85
24-06-05 19:00,88
24-06-05 18:00,112
24-06-05 17:00,120
24-06-05 16:00,111
24-06-05 15:00,115
24-06-05 14:00,123
24-06-05 13:00,123
24-06-05 12:00,124
24-06-05 11:00,118
24-06-05 10:00,111
24-06-05 09:00,99
24-06-05 08:00,71
24-06-05 07:00,40
24-06-05 06:00,13
24-06-05 05:00,22
24-06-05 04:00,37
24-06-05 03:00,49
24-06-05 02:00,55
24-06-05 01:00,65
24-06-05 00:00,72
23-06-05 23:00,55
23-06-05 22:00,49
23-06-05 21:00,66
23-06-05 20:00,101
23-06-05 19:00,125
23-06-05 18:00,128
23-06-05 17:00,122
23-06-05 16:00,117
23-06-05 15:00,117
23-06-05 14:00,117
23-06-05 13:00,112
23-06-05 12:00,112
23-06-05 11:00,114
23-06-05 10:00,111
23-06-05 09:00,101
23-06-05 08:00,60
23-06-05 07:00,31
23-06-05 06:00,5
23-06-05 05:00,10
23-06-05 04:00,16
23-06-05 03:00,18
23-06-05 02:00,23
23-06-05 01:00,34
23-06-05 00:00,42
22-06-05 23:00,56
22-06-05 22:00,72
22-06-05 21:00,92
22-06-05 20:00,106
22-06-05 19:00,109
22-06-05 18:00,116
22-06-05 17:00,123
22-06-05 16:00,128
22-06-05 15:00,128
22-06-05 14:00,122
22-06-05 13:00,111
22-06-05 12:00,100
22-06-05 11:00,90
22-06-05 10:00,90
22-06-05 09:00,80
22-06-05 08:00,85
22-06-05 07:00,71
