Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-06-05,33
29-06-05,30
28-06-05,25
27-06-05,31
26-06-05,17
25-06-05,25
24-06-05,25
23-06-05,27
22-06-05,
21-06-05,32
20-06-05,
19-06-05,
18-06-05,
17-06-05,27
16-06-05,35
15-06-05,36
14-06-05,24
13-06-05,26
12-06-05,14
11-06-05,16
10-06-05,25
09-06-05,19
08-06-05,18
07-06-05,17
06-06-05,20
05-06-05,13
04-06-05,21
03-06-05,29
02-06-05,34
01-06-05,21

