Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-06-05,
29-06-05,
28-06-05,
27-06-05,
26-06-05,
25-06-05,
24-06-05,19
23-06-05,13
22-06-05,14
21-06-05,19
20-06-05,11
19-06-05,9
18-06-05,10
17-06-05,15
16-06-05,22
15-06-05,20
14-06-05,16
13-06-05,15
12-06-05,11
11-06-05,12
10-06-05,16
09-06-05,10
08-06-05,5
07-06-05,9
06-06-05,11
05-06-05,8
04-06-05,12
03-06-05,21
02-06-05,21
01-06-05,12

