Datum Zeit,Plauen-DWD O3
,µg/m³
01-07-05 00:00,19
30-06-05 23:00,24
30-06-05 22:00,30
30-06-05 21:00,44
30-06-05 20:00,73
30-06-05 19:00,83
30-06-05 18:00,75
30-06-05 17:00,75
30-06-05 16:00,85
30-06-05 15:00,101
30-06-05 14:00,69
30-06-05 13:00,75
30-06-05 12:00,54
30-06-05 11:00,44
30-06-05 10:00,40
30-06-05 09:00,32
30-06-05 08:00,33
30-06-05 07:00,39
30-06-05 06:00,48
30-06-05 05:00,55
30-06-05 04:00,61
30-06-05 03:00,66
30-06-05 02:00,48
30-06-05 01:00,59
30-06-05 00:00,64
29-06-05 23:00,69
29-06-05 22:00,78
29-06-05 21:00,92
29-06-05 20:00,98
29-06-05 19:00,106
29-06-05 18:00,110
29-06-05 17:00,118
29-06-05 16:00,123
29-06-05 15:00,119
29-06-05 14:00,107
29-06-05 13:00,105
29-06-05 12:00,85
29-06-05 11:00,74
29-06-05 10:00,63
29-06-05 09:00,42
29-06-05 08:00,38
29-06-05 07:00,28
29-06-05 06:00,19
29-06-05 05:00,20
29-06-05 04:00,21
29-06-05 03:00,29
29-06-05 02:00,22
29-06-05 01:00,26
29-06-05 00:00,36
28-06-05 23:00,55
28-06-05 22:00,64
28-06-05 21:00,102
28-06-05 20:00,126
28-06-05 19:00,131
28-06-05 18:00,
28-06-05 17:00,
28-06-05 16:00,
28-06-05 15:00,
28-06-05 14:00,128
28-06-05 13:00,117
28-06-05 12:00,103
28-06-05 11:00,94
28-06-05 10:00,90
28-06-05 09:00,79
28-06-05 08:00,48
28-06-05 07:00,17
28-06-05 06:00,4
28-06-05 05:00,2
28-06-05 04:00,5
28-06-05 03:00,9
28-06-05 02:00,14
28-06-05 01:00,23
28-06-05 00:00,24
27-06-05 23:00,31
27-06-05 22:00,49
27-06-05 21:00,87
27-06-05 20:00,111
27-06-05 19:00,117
27-06-05 18:00,116
27-06-05 17:00,99
27-06-05 16:00,93
27-06-05 15:00,
27-06-05 14:00,
27-06-05 13:00,99
27-06-05 12:00,97
27-06-05 11:00,90
27-06-05 10:00,82
27-06-05 09:00,60
27-06-05 08:00,17
27-06-05 07:00,4
27-06-05 06:00,3
27-06-05 05:00,2
27-06-05 04:00,1
27-06-05 03:00,2
27-06-05 02:00,2
27-06-05 01:00,1
27-06-05 00:00,3
26-06-05 23:00,10
26-06-05 22:00,16
26-06-05 21:00,48
26-06-05 20:00,86
26-06-05 19:00,89
26-06-05 18:00,90
26-06-05 17:00,91
26-06-05 16:00,89
26-06-05 15:00,84
26-06-05 14:00,83
26-06-05 13:00,81
26-06-05 12:00,74
26-06-05 11:00,70
26-06-05 10:00,64
26-06-05 09:00,59
26-06-05 08:00,54
26-06-05 07:00,58
26-06-05 06:00,59
26-06-05 05:00,73
26-06-05 04:00,85
26-06-05 03:00,91
26-06-05 02:00,98
26-06-05 01:00,93
26-06-05 00:00,96
25-06-05 23:00,64
25-06-05 22:00,77
25-06-05 21:00,78
25-06-05 20:00,77
25-06-05 19:00,95
25-06-05 18:00,100
25-06-05 17:00,114
25-06-05 16:00,122
25-06-05 15:00,121
25-06-05 14:00,124
25-06-05 13:00,125
25-06-05 12:00,132
25-06-05 11:00,133
25-06-05 10:00,130
25-06-05 09:00,109
25-06-05 08:00,99
25-06-05 07:00,67
25-06-05 06:00,47
25-06-05 05:00,39
25-06-05 04:00,37
25-06-05 03:00,45
25-06-05 02:00,62
25-06-05 01:00,65
25-06-05 00:00,87
24-06-05 23:00,97
24-06-05 22:00,91
24-06-05 21:00,121
