Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-06-05,7.66
29-06-05,
28-06-05,8.76
27-06-05,
26-06-05,5.13
25-06-05,
24-06-05,10.76
23-06-05,
22-06-05,9.69
21-06-05,
20-06-05,5.43
19-06-05,
18-06-05,4.47
17-06-05,
16-06-05,12.38
15-06-05,
14-06-05,9.39
13-06-05,
12-06-05,5.19
11-06-05,
10-06-05,10.12
09-06-05,
08-06-05,3.62
07-06-05,
06-06-05,3.97
05-06-05,
04-06-05,6.64
03-06-05,
02-06-05,11.26
01-06-05,

