Datum Zeit,Schwartenberg PM10
,µg/m³
30-06-05,11
29-06-05,15
28-06-05,13
27-06-05,15
26-06-05,8
25-06-05,15
24-06-05,18
23-06-05,11
22-06-05,14
21-06-05,18
20-06-05,8
19-06-05,8
18-06-05,8
17-06-05,12
16-06-05,18
15-06-05,15
14-06-05,14
13-06-05,14
12-06-05,10
11-06-05,8
10-06-05,13
09-06-05,7
08-06-05,5
07-06-05,7
06-06-05,7
05-06-05,5
04-06-05,8
03-06-05,18
02-06-05,19
01-06-05,13

