Datum Zeit,Schkeuditz O3
,µg/m³
01-07-05 00:00,3
30-06-05 23:00,16
30-06-05 22:00,33
30-06-05 21:00,57
30-06-05 20:00,62
30-06-05 19:00,79
30-06-05 18:00,47
30-06-05 17:00,43
30-06-05 16:00,57
30-06-05 15:00,47
30-06-05 14:00,37
30-06-05 13:00,38
30-06-05 12:00,30
30-06-05 11:00,28
30-06-05 10:00,30
30-06-05 09:00,26
30-06-05 08:00,32
30-06-05 07:00,23
30-06-05 06:00,27
30-06-05 05:00,29
30-06-05 04:00,50
30-06-05 03:00,55
30-06-05 02:00,59
30-06-05 01:00,59
30-06-05 00:00,55
29-06-05 23:00,51
29-06-05 22:00,47
29-06-05 21:00,55
29-06-05 20:00,86
29-06-05 19:00,101
29-06-05 18:00,105
29-06-05 17:00,110
29-06-05 16:00,114
29-06-05 15:00,101
29-06-05 14:00,101
29-06-05 13:00,81
29-06-05 12:00,74
29-06-05 11:00,61
29-06-05 10:00,57
29-06-05 09:00,53
29-06-05 08:00,41
29-06-05 07:00,44
29-06-05 06:00,21
29-06-05 05:00,9
29-06-05 04:00,13
29-06-05 03:00,6
29-06-05 02:00,1
29-06-05 01:00,15
29-06-05 00:00,40
28-06-05 23:00,55
28-06-05 22:00,67
28-06-05 21:00,80
28-06-05 20:00,105
28-06-05 19:00,114
28-06-05 18:00,110
28-06-05 17:00,119
28-06-05 16:00,115
28-06-05 15:00,113
28-06-05 14:00,111
28-06-05 13:00,105
28-06-05 12:00,104
28-06-05 11:00,100
28-06-05 10:00,87
28-06-05 09:00,78
28-06-05 08:00,71
28-06-05 07:00,50
28-06-05 06:00,28
28-06-05 05:00,16
28-06-05 04:00,14
28-06-05 03:00,22
28-06-05 02:00,25
28-06-05 01:00,34
28-06-05 00:00,29
27-06-05 23:00,23
27-06-05 22:00,39
27-06-05 21:00,44
27-06-05 20:00,88
27-06-05 19:00,110
27-06-05 18:00,118
27-06-05 17:00,117
27-06-05 16:00,116
27-06-05 15:00,115
27-06-05 14:00,106
27-06-05 13:00,94
27-06-05 12:00,81
27-06-05 11:00,79
27-06-05 10:00,77
27-06-05 09:00,53
27-06-05 08:00,42
27-06-05 07:00,36
27-06-05 06:00,22
27-06-05 05:00,14
27-06-05 04:00,15
27-06-05 03:00,26
27-06-05 02:00,2
27-06-05 01:00,6
27-06-05 00:00,3
26-06-05 23:00,9
26-06-05 22:00,31
26-06-05 21:00,60
26-06-05 20:00,89
26-06-05 19:00,95
26-06-05 18:00,99
26-06-05 17:00,103
26-06-05 16:00,104
26-06-05 15:00,96
26-06-05 14:00,91
26-06-05 13:00,87
26-06-05 12:00,86
26-06-05 11:00,79
26-06-05 10:00,76
26-06-05 09:00,71
26-06-05 08:00,62
26-06-05 07:00,55
26-06-05 06:00,45
26-06-05 05:00,47
26-06-05 04:00,46
26-06-05 03:00,55
26-06-05 02:00,56
26-06-05 01:00,66
26-06-05 00:00,69
25-06-05 23:00,93
25-06-05 22:00,67
25-06-05 21:00,66
25-06-05 20:00,80
25-06-05 19:00,87
25-06-05 18:00,94
25-06-05 17:00,119
25-06-05 16:00,143
25-06-05 15:00,131
25-06-05 14:00,137
25-06-05 13:00,145
25-06-05 12:00,155
25-06-05 11:00,148
25-06-05 10:00,116
25-06-05 09:00,84
25-06-05 08:00,42
25-06-05 07:00,29
25-06-05 06:00,27
25-06-05 05:00,29
25-06-05 04:00,25
25-06-05 03:00,16
25-06-05 02:00,18
25-06-05 01:00,36
25-06-05 00:00,62
24-06-05 23:00,77
24-06-05 22:00,87
24-06-05 21:00,93
24-06-05 20:00,71
24-06-05 19:00,115
24-06-05 18:00,135
24-06-05 17:00,140
24-06-05 16:00,151
24-06-05 15:00,141
24-06-05 14:00,139
24-06-05 13:00,135
24-06-05 12:00,120
24-06-05 11:00,103
24-06-05 10:00,92
24-06-05 09:00,85
24-06-05 08:00,72
24-06-05 07:00,44
24-06-05 06:00,37
24-06-05 05:00,48
24-06-05 04:00,59
24-06-05 03:00,69
24-06-05 02:00,71
24-06-05 01:00,63
24-06-05 00:00,62
23-06-05 23:00,61
23-06-05 22:00,66
23-06-05 21:00,78
23-06-05 20:00,91
23-06-05 19:00,99
23-06-05 18:00,102
23-06-05 17:00,100
23-06-05 16:00,98
23-06-05 15:00,93
23-06-05 14:00,88
23-06-05 13:00,86
23-06-05 12:00,84
23-06-05 11:00,85
23-06-05 10:00,82
23-06-05 09:00,61
23-06-05 08:00,40
23-06-05 07:00,14
23-06-05 06:00,5
23-06-05 05:00,8
23-06-05 04:00,12
23-06-05 03:00,13
23-06-05 02:00,37
23-06-05 01:00,16
23-06-05 00:00,29
22-06-05 23:00,37
22-06-05 22:00,61
22-06-05 21:00,63
22-06-05 20:00,87
22-06-05 19:00,107
22-06-05 18:00,107
22-06-05 17:00,105
22-06-05 16:00,101
22-06-05 15:00,102
22-06-05 14:00,96
22-06-05 13:00,88
22-06-05 12:00,88
22-06-05 11:00,92
22-06-05 10:00,78
22-06-05 09:00,67
22-06-05 08:00,47
22-06-05 07:00,31
22-06-05 06:00,27
22-06-05 05:00,41
22-06-05 04:00,50
22-06-05 03:00,48
22-06-05 02:00,45
22-06-05 01:00,58
22-06-05 00:00,86
21-06-05 23:00,78
21-06-05 22:00,98
21-06-05 21:00,101
21-06-05 20:00,106
21-06-05 19:00,132
21-06-05 18:00,144
21-06-05 17:00,140
21-06-05 16:00,141
21-06-05 15:00,145
21-06-05 14:00,152
21-06-05 13:00,146
21-06-05 12:00,127
21-06-05 11:00,115
21-06-05 10:00,105
21-06-05 09:00,80
21-06-05 08:00,56
21-06-05 07:00,43
21-06-05 06:00,42
21-06-05 05:00,43
21-06-05 04:00,54
21-06-05 03:00,58
21-06-05 02:00,35
21-06-05 01:00,46
21-06-05 00:00,69
20-06-05 23:00,82
20-06-05 22:00,88
20-06-05 21:00,105
20-06-05 20:00,114
20-06-05 19:00,121
20-06-05 18:00,116
20-06-05 17:00,114
20-06-05 16:00,114
20-06-05 15:00,109
20-06-05 14:00,97
20-06-05 13:00,88
20-06-05 12:00,83
20-06-05 11:00,75
20-06-05 10:00,61
20-06-05 09:00,49
20-06-05 08:00,46
20-06-05 07:00,42
20-06-05 06:00,32
20-06-05 05:00,17
20-06-05 04:00,12
20-06-05 03:00,14
20-06-05 02:00,26
20-06-05 01:00,17
20-06-05 00:00,19
19-06-05 23:00,30
19-06-05 22:00,46
19-06-05 21:00,67
19-06-05 20:00,84
19-06-05 19:00,92
19-06-05 18:00,97
19-06-05 17:00,102
