Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-06-05,
29-06-05,
28-06-05,26
27-06-05,30
26-06-05,19
25-06-05,28
24-06-05,32
23-06-05,23
22-06-05,27
21-06-05,33
20-06-05,20
19-06-05,16
18-06-05,16
17-06-05,28
16-06-05,34
15-06-05,37
14-06-05,34
13-06-05,32
12-06-05,15
11-06-05,18
10-06-05,32
09-06-05,19
08-06-05,18
07-06-05,20
06-06-05,20
05-06-05,13
04-06-05,18
03-06-05,35
02-06-05,34
01-06-05,22

