Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-01-07,30
30-01-07,16
29-01-07,11
28-01-07,13
27-01-07,17
26-01-07,26
25-01-07,16
24-01-07,28
23-01-07,19
22-01-07,19
21-01-07,9
20-01-07,11
19-01-07,14
18-01-07,17
17-01-07,39
16-01-07,42
15-01-07,32
14-01-07,10
13-01-07,13
12-01-07,28
11-01-07,21
10-01-07,26
09-01-07,21
08-01-07,22
07-01-07,8
06-01-07,11
05-01-07,16
04-01-07,18
03-01-07,23
02-01-07,18
01-01-07,28

