Datum Zeit,Zinnwald NO2
,µg/m³
01-02-07 00:00,17
31-01-07 23:00,16
31-01-07 22:00,15
31-01-07 21:00,15
31-01-07 20:00,15
31-01-07 19:00,15
31-01-07 18:00,15
31-01-07 17:00,15
31-01-07 16:00,12
31-01-07 15:00,10
31-01-07 14:00,9
31-01-07 13:00,8
31-01-07 12:00,9
31-01-07 11:00,9
31-01-07 10:00,6
31-01-07 09:00,7
31-01-07 08:00,7
31-01-07 07:00,7
31-01-07 06:00,7
31-01-07 05:00,6
31-01-07 04:00,8
31-01-07 03:00,7
31-01-07 02:00,7
31-01-07 01:00,8
31-01-07 00:00,9
30-01-07 23:00,10
30-01-07 22:00,10
30-01-07 21:00,8
30-01-07 20:00,7
30-01-07 19:00,6
30-01-07 18:00,6
30-01-07 17:00,7
30-01-07 16:00,5
30-01-07 15:00,6
30-01-07 14:00,5
30-01-07 13:00,5
30-01-07 12:00,5
30-01-07 11:00,7
30-01-07 10:00,8
30-01-07 09:00,7
30-01-07 08:00,6
30-01-07 07:00,6
30-01-07 06:00,5
30-01-07 05:00,4
30-01-07 04:00,4
30-01-07 03:00,5
30-01-07 02:00,5
30-01-07 01:00,6
30-01-07 00:00,7
29-01-07 23:00,7
29-01-07 22:00,8
29-01-07 21:00,8
29-01-07 20:00,8
29-01-07 19:00,7
29-01-07 18:00,7
29-01-07 17:00,6
29-01-07 16:00,4
29-01-07 15:00,6
29-01-07 14:00,8
29-01-07 13:00,7
29-01-07 12:00,6
29-01-07 11:00,5
29-01-07 10:00,5
29-01-07 09:00,4
29-01-07 08:00,4
29-01-07 07:00,3
29-01-07 06:00,2
29-01-07 05:00,3
29-01-07 04:00,4
29-01-07 03:00,5
29-01-07 02:00,6
29-01-07 01:00,7
29-01-07 00:00,7
28-01-07 23:00,7
28-01-07 22:00,7
28-01-07 21:00,7
28-01-07 20:00,7
28-01-07 19:00,7
28-01-07 18:00,8
28-01-07 17:00,9
28-01-07 16:00,9
28-01-07 15:00,8
28-01-07 14:00,7
28-01-07 13:00,6
28-01-07 12:00,7
28-01-07 11:00,6
28-01-07 10:00,5
28-01-07 09:00,3
28-01-07 08:00,2
28-01-07 07:00,3
28-01-07 06:00,3
28-01-07 05:00,4
28-01-07 04:00,3
28-01-07 03:00,3
28-01-07 02:00,4
28-01-07 01:00,3
28-01-07 00:00,4
27-01-07 23:00,5
27-01-07 22:00,5
27-01-07 21:00,6
27-01-07 20:00,7
27-01-07 19:00,6
27-01-07 18:00,6
