Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-07,31
30-01-07,17
29-01-07,13
28-01-07,12
27-01-07,20
26-01-07,21
25-01-07,17
24-01-07,27
23-01-07,14
22-01-07,21
21-01-07,9
20-01-07,11
19-01-07,15
18-01-07,19
17-01-07,36
16-01-07,39
15-01-07,32
14-01-07,11
13-01-07,13
12-01-07,25
11-01-07,15
10-01-07,21
09-01-07,15
08-01-07,19
07-01-07,11
06-01-07,11
05-01-07,16
04-01-07,14
03-01-07,23
02-01-07,18
01-01-07,40

