Datum Zeit,Goerlitz SO2
,µg/m³
01-02-07 00:00,
31-01-07 23:00,3.1
31-01-07 22:00,3.0
31-01-07 21:00,2.3
31-01-07 20:00,2.6
31-01-07 19:00,2.7
31-01-07 18:00,2.6
31-01-07 17:00,2.7
31-01-07 16:00,3.7
31-01-07 15:00,3.3
31-01-07 14:00,4.1
31-01-07 13:00,3.3
31-01-07 12:00,3.1
31-01-07 11:00,3.4
31-01-07 10:00,3.6
31-01-07 09:00,2.9
31-01-07 08:00,2.5
31-01-07 07:00,2.4
31-01-07 06:00,1.7
31-01-07 05:00,1.7
31-01-07 04:00,2.1
31-01-07 03:00,1.0
31-01-07 02:00,1.0
31-01-07 01:00,1.1
31-01-07 00:00,1.0
30-01-07 23:00,1.0
30-01-07 22:00,1.0
30-01-07 21:00,1.0
30-01-07 20:00,1.0
30-01-07 19:00,1.0
30-01-07 18:00,1.0
30-01-07 17:00,1.0
30-01-07 16:00,1.0
30-01-07 15:00,1.0
30-01-07 14:00,1.0
30-01-07 13:00,1.0
30-01-07 12:00,1.0
30-01-07 11:00,1.0
30-01-07 10:00,1.0
30-01-07 09:00,1.0
30-01-07 08:00,1.0
30-01-07 07:00,1.0
30-01-07 06:00,1.0
30-01-07 05:00,1.0
30-01-07 04:00,1.0
30-01-07 03:00,1.0
30-01-07 02:00,1.0
30-01-07 01:00,1.0
30-01-07 00:00,1.0
29-01-07 23:00,1.0
29-01-07 22:00,1.0
29-01-07 21:00,1.0
29-01-07 20:00,1.0
29-01-07 19:00,1.0
29-01-07 18:00,1.0
29-01-07 17:00,1.0
29-01-07 16:00,1.2
29-01-07 15:00,1.0
29-01-07 14:00,1.0
29-01-07 13:00,1.0
29-01-07 12:00,1.0
29-01-07 11:00,1.0
29-01-07 10:00,1.0
29-01-07 09:00,1.0
29-01-07 08:00,1.0
29-01-07 07:00,1.0
29-01-07 06:00,1.0
29-01-07 05:00,1.0
29-01-07 04:00,1.0
29-01-07 03:00,1.0
29-01-07 02:00,1.0
29-01-07 01:00,1.0
29-01-07 00:00,1.0
28-01-07 23:00,1.0
28-01-07 22:00,1.0
28-01-07 21:00,1.0
28-01-07 20:00,1.0
28-01-07 19:00,1.0
28-01-07 18:00,1.0
28-01-07 17:00,1.0
28-01-07 16:00,1.0
28-01-07 15:00,1.0
28-01-07 14:00,1.2
28-01-07 13:00,1.0
28-01-07 12:00,1.2
28-01-07 11:00,1.0
28-01-07 10:00,1.2
28-01-07 09:00,1.0
28-01-07 08:00,1.0
28-01-07 07:00,1.0
28-01-07 06:00,1.0
28-01-07 05:00,1.0
28-01-07 04:00,1.0
28-01-07 03:00,1.0
28-01-07 02:00,1.0
28-01-07 01:00,1.0
28-01-07 00:00,1.0
27-01-07 23:00,1.0
27-01-07 22:00,1.0
27-01-07 21:00,1.0
27-01-07 20:00,1.0
27-01-07 19:00,1.0
27-01-07 18:00,1.0
27-01-07 17:00,1.3
27-01-07 16:00,5.8
27-01-07 15:00,3.9
27-01-07 14:00,2.1
27-01-07 13:00,1.4
27-01-07 12:00,1.0
27-01-07 11:00,1.2
27-01-07 10:00,1.5
27-01-07 09:00,1.0
27-01-07 08:00,1.0
27-01-07 07:00,1.3
27-01-07 06:00,2.3
27-01-07 05:00,4.2
27-01-07 04:00,3.9
27-01-07 03:00,3.3
27-01-07 02:00,4.0
27-01-07 01:00,8.9
27-01-07 00:00,9.7
26-01-07 23:00,9.8
26-01-07 22:00,8.5
26-01-07 21:00,6.6
26-01-07 20:00,6.1
26-01-07 19:00,6.9
26-01-07 18:00,7.2
26-01-07 17:00,10.3
26-01-07 16:00,11.0
26-01-07 15:00,15.1
26-01-07 14:00,18.1
26-01-07 13:00,11.8
26-01-07 12:00,7.3
26-01-07 11:00,8.0
26-01-07 10:00,1.9
26-01-07 09:00,1.2
26-01-07 08:00,1.0
26-01-07 07:00,1.0
26-01-07 06:00,1.0
26-01-07 05:00,1.0
26-01-07 04:00,1.0
26-01-07 03:00,1.0
26-01-07 02:00,1.0
26-01-07 01:00,1.0
26-01-07 00:00,1.0
25-01-07 23:00,1.2
25-01-07 22:00,1.1
25-01-07 21:00,1.6
25-01-07 20:00,1.9
25-01-07 19:00,1.9
25-01-07 18:00,1.9
25-01-07 17:00,1.7
25-01-07 16:00,1.5
25-01-07 15:00,1.0
25-01-07 14:00,1.1
25-01-07 13:00,1.9
25-01-07 12:00,1.8
25-01-07 11:00,1.7
25-01-07 10:00,1.4
25-01-07 09:00,1.0
25-01-07 08:00,1.0
25-01-07 07:00,1.0
25-01-07 06:00,1.0
25-01-07 05:00,1.0
25-01-07 04:00,1.0
25-01-07 03:00,2.2
25-01-07 02:00,1.2
25-01-07 01:00,1.5
25-01-07 00:00,1.0
24-01-07 23:00,1.0
24-01-07 22:00,1.0
24-01-07 21:00,1.1
24-01-07 20:00,1.0
24-01-07 19:00,1.0
24-01-07 18:00,1.0
24-01-07 17:00,1.1
24-01-07 16:00,1.3
24-01-07 15:00,2.3
24-01-07 14:00,2.5
24-01-07 13:00,4.4
24-01-07 12:00,7.3
24-01-07 11:00,9.0
24-01-07 10:00,12.9
24-01-07 09:00,13.7
24-01-07 08:00,12.5
24-01-07 07:00,11.9
24-01-07 06:00,6.1
24-01-07 05:00,4.5
24-01-07 04:00,4.5
24-01-07 03:00,7.9
24-01-07 02:00,10.2
24-01-07 01:00,11.1
24-01-07 00:00,8.6
23-01-07 23:00,4.1
23-01-07 22:00,4.0
23-01-07 21:00,3.8
23-01-07 20:00,2.9
23-01-07 19:00,3.8
23-01-07 18:00,5.0
23-01-07 17:00,6.6
23-01-07 16:00,7.0
23-01-07 15:00,5.9
23-01-07 14:00,3.8
23-01-07 13:00,2.4
23-01-07 12:00,1.9
23-01-07 11:00,1.9
23-01-07 10:00,1.1
23-01-07 09:00,1.0
23-01-07 08:00,1.0
23-01-07 07:00,1.0
23-01-07 06:00,1.0
23-01-07 05:00,1.0
23-01-07 04:00,1.0
23-01-07 03:00,1.4
23-01-07 02:00,1.9
23-01-07 01:00,5.7
23-01-07 00:00,4.1
22-01-07 23:00,6.2
22-01-07 22:00,1.0
22-01-07 21:00,1.2
22-01-07 20:00,2.6
22-01-07 19:00,6.0
22-01-07 18:00,3.4
22-01-07 17:00,2.4
22-01-07 16:00,2.5
22-01-07 15:00,2.2
22-01-07 14:00,1.6
22-01-07 13:00,2.2
22-01-07 12:00,5.3
22-01-07 11:00,5.4
22-01-07 10:00,2.3
22-01-07 09:00,2.2
22-01-07 08:00,1.6
22-01-07 07:00,1.4
22-01-07 06:00,1.0
22-01-07 05:00,1.3
22-01-07 04:00,1.3
22-01-07 03:00,1.2
22-01-07 02:00,1.4
22-01-07 01:00,1.1
22-01-07 00:00,1.3
21-01-07 23:00,1.0
21-01-07 22:00,1.2
21-01-07 21:00,1.0
21-01-07 20:00,1.0
21-01-07 19:00,1.1
21-01-07 18:00,1.1
21-01-07 17:00,1.1
21-01-07 16:00,1.0
21-01-07 15:00,1.4
21-01-07 14:00,3.0
21-01-07 13:00,6.2
21-01-07 12:00,6.5
21-01-07 11:00,5.3
21-01-07 10:00,1.7
21-01-07 09:00,1.1
21-01-07 08:00,1.0
21-01-07 07:00,1.3
21-01-07 06:00,1.1
21-01-07 05:00,1.0
21-01-07 04:00,1.1
21-01-07 03:00,1.0
21-01-07 02:00,1.1
21-01-07 01:00,1.0
21-01-07 00:00,1.0
20-01-07 23:00,1.0
20-01-07 22:00,1.0
20-01-07 21:00,1.0
20-01-07 20:00,1.0
20-01-07 19:00,1.0
20-01-07 18:00,1.0
20-01-07 17:00,1.0
20-01-07 16:00,1.4
20-01-07 15:00,2.4
20-01-07 14:00,3.0
20-01-07 13:00,2.3
20-01-07 12:00,1.7
20-01-07 11:00,1.4
20-01-07 10:00,1.5
20-01-07 09:00,1.5
20-01-07 08:00,1.0
20-01-07 07:00,1.0
20-01-07 06:00,1.1
20-01-07 05:00,1.0
20-01-07 04:00,1.0
20-01-07 03:00,1.0
20-01-07 02:00,1.0
20-01-07 01:00,1.0
20-01-07 00:00,1.0
19-01-07 23:00,1.0
19-01-07 22:00,1.0
19-01-07 21:00,1.0
19-01-07 20:00,1.0
19-01-07 19:00,1.0
19-01-07 18:00,1.1
19-01-07 17:00,1.1
19-01-07 16:00,1.2
19-01-07 15:00,1.4
19-01-07 14:00,1.7
19-01-07 13:00,1.9
19-01-07 12:00,1.7
19-01-07 11:00,1.5
19-01-07 10:00,2.2
19-01-07 09:00,1.1
19-01-07 08:00,1.0
19-01-07 07:00,1.0
19-01-07 06:00,1.0
19-01-07 05:00,1.0
19-01-07 04:00,1.0
19-01-07 03:00,1.0
19-01-07 02:00,1.0
19-01-07 01:00,1.2
19-01-07 00:00,1.2
18-01-07 23:00,1.0
18-01-07 22:00,1.0
18-01-07 21:00,2.5
18-01-07 20:00,4.8
18-01-07 19:00,5.2
18-01-07 18:00,4.8
18-01-07 17:00,3.8
18-01-07 16:00,3.5
18-01-07 15:00,2.7
18-01-07 14:00,2.5
18-01-07 13:00,1.2
18-01-07 12:00,2.0
18-01-07 11:00,1.4
18-01-07 10:00,2.3
18-01-07 09:00,1.9
18-01-07 08:00,2.0
18-01-07 07:00,1.9
18-01-07 06:00,2.2
18-01-07 05:00,2.5
18-01-07 04:00,2.6
18-01-07 03:00,4.0
18-01-07 02:00,3.9
18-01-07 01:00,4.2
18-01-07 00:00,
17-01-07 23:00,5.5
17-01-07 22:00,6.3
17-01-07 21:00,6.8
17-01-07 20:00,6.7
17-01-07 19:00,5.9
17-01-07 18:00,6.5
17-01-07 17:00,6.9
17-01-07 16:00,8.6
17-01-07 15:00,8.4
17-01-07 14:00,8.9
17-01-07 13:00,9.6
17-01-07 12:00,9.9
17-01-07 11:00,8.1
17-01-07 10:00,8.0
17-01-07 09:00,8.9
17-01-07 08:00,7.2
17-01-07 07:00,8.3
17-01-07 06:00,8.9
17-01-07 05:00,8.6
17-01-07 04:00,8.3
17-01-07 03:00,9.1
17-01-07 02:00,9.4
17-01-07 01:00,9.4
17-01-07 00:00,9.4
16-01-07 23:00,10.1
16-01-07 22:00,9.9
16-01-07 21:00,8.0
16-01-07 20:00,8.4
16-01-07 19:00,7.3
16-01-07 18:00,5.1
16-01-07 17:00,7.2
16-01-07 16:00,8.7
16-01-07 15:00,11.4
16-01-07 14:00,11.8
16-01-07 13:00,10.0
16-01-07 12:00,12.4
16-01-07 11:00,12.2
16-01-07 10:00,9.8
16-01-07 09:00,9.1
16-01-07 08:00,8.3
16-01-07 07:00,7.7
16-01-07 06:00,6.1
16-01-07 05:00,5.4
16-01-07 04:00,4.0
16-01-07 03:00,4.2
16-01-07 02:00,4.0
16-01-07 01:00,4.8
16-01-07 00:00,6.3
15-01-07 23:00,6.8
15-01-07 22:00,7.8
15-01-07 21:00,8.8
15-01-07 20:00,9.3
