Datum Zeit,Leipzig-Mitte CO
,mg/m3
01-02-07 00:00,0.6
31-01-07 23:00,0.7
31-01-07 22:00,0.7
31-01-07 21:00,0.6
31-01-07 20:00,0.7
31-01-07 19:00,0.7
31-01-07 18:00,0.7
31-01-07 17:00,0.7
31-01-07 16:00,0.6
31-01-07 15:00,0.5
31-01-07 14:00,0.6
31-01-07 13:00,0.5
31-01-07 12:00,0.5
31-01-07 11:00,0.6
31-01-07 10:00,0.6
31-01-07 09:00,0.6
31-01-07 08:00,0.7
31-01-07 07:00,0.7
31-01-07 06:00,0.5
31-01-07 05:00,0.4
31-01-07 04:00,0.4
31-01-07 03:00,0.4
31-01-07 02:00,0.4
31-01-07 01:00,0.7
31-01-07 00:00,0.4
30-01-07 23:00,0.7
30-01-07 22:00,0.7
30-01-07 21:00,0.6
30-01-07 20:00,0.7
30-01-07 19:00,1.0
30-01-07 18:00,1.2
30-01-07 17:00,1.2
30-01-07 16:00,1.3
30-01-07 15:00,0.9
30-01-07 14:00,0.9
30-01-07 13:00,0.7
30-01-07 12:00,0.6
30-01-07 11:00,0.5
30-01-07 10:00,0.6
30-01-07 09:00,0.6
30-01-07 08:00,0.5
30-01-07 07:00,0.3
30-01-07 06:00,0.3
30-01-07 05:00,0.3
30-01-07 04:00,0.2
30-01-07 03:00,0.3
30-01-07 02:00,0.3
30-01-07 01:00,
30-01-07 00:00,
29-01-07 23:00,
29-01-07 22:00,
29-01-07 21:00,
29-01-07 20:00,
29-01-07 19:00,
29-01-07 18:00,
29-01-07 17:00,
29-01-07 16:00,
29-01-07 15:00,
29-01-07 14:00,
29-01-07 13:00,
29-01-07 12:00,
29-01-07 11:00,
29-01-07 10:00,
29-01-07 09:00,
29-01-07 08:00,
29-01-07 07:00,
29-01-07 06:00,
29-01-07 05:00,
29-01-07 04:00,
29-01-07 03:00,
29-01-07 02:00,
29-01-07 01:00,
29-01-07 00:00,0.3
28-01-07 23:00,0.4
28-01-07 22:00,0.3
28-01-07 21:00,0.4
28-01-07 20:00,0.4
28-01-07 19:00,0.4
28-01-07 18:00,0.4
28-01-07 17:00,0.4
28-01-07 16:00,0.4
28-01-07 15:00,0.4
28-01-07 14:00,0.4
28-01-07 13:00,0.4
28-01-07 12:00,0.3
28-01-07 11:00,0.4
28-01-07 10:00,0.3
28-01-07 09:00,0.3
28-01-07 08:00,0.3
28-01-07 07:00,0.3
28-01-07 06:00,0.3
28-01-07 05:00,0.3
28-01-07 04:00,0.4
28-01-07 03:00,0.4
28-01-07 02:00,0.4
28-01-07 01:00,0.7
28-01-07 00:00,0.8
27-01-07 23:00,1.0
27-01-07 22:00,1.0
27-01-07 21:00,0.9
27-01-07 20:00,1.1
27-01-07 19:00,1.3
27-01-07 18:00,1.5
27-01-07 17:00,1.2
27-01-07 16:00,1.1
27-01-07 15:00,1.0
27-01-07 14:00,0.9
27-01-07 13:00,0.8
27-01-07 12:00,0.8
27-01-07 11:00,0.8
27-01-07 10:00,0.8
27-01-07 09:00,0.9
27-01-07 08:00,0.7
27-01-07 07:00,0.6
27-01-07 06:00,0.7
27-01-07 05:00,0.8
27-01-07 04:00,0.7
27-01-07 03:00,0.8
27-01-07 02:00,0.8
27-01-07 01:00,0.5
27-01-07 00:00,0.5
26-01-07 23:00,0.4
26-01-07 22:00,0.4
26-01-07 21:00,0.4
26-01-07 20:00,0.5
26-01-07 19:00,0.5
26-01-07 18:00,0.5
26-01-07 17:00,0.5
26-01-07 16:00,0.7
26-01-07 15:00,0.7
26-01-07 14:00,0.7
26-01-07 13:00,0.5
26-01-07 12:00,0.6
26-01-07 11:00,0.5
26-01-07 10:00,0.6
26-01-07 09:00,1.0
26-01-07 08:00,0.7
26-01-07 07:00,0.5
26-01-07 06:00,0.6
26-01-07 05:00,0.4
26-01-07 04:00,0.5
26-01-07 03:00,0.5
26-01-07 02:00,0.6
26-01-07 01:00,0.9
26-01-07 00:00,0.8
25-01-07 23:00,1.3
25-01-07 22:00,1.4
25-01-07 21:00,1.4
25-01-07 20:00,1.5
25-01-07 19:00,2.1
25-01-07 18:00,1.3
25-01-07 17:00,1.2
25-01-07 16:00,0.9
25-01-07 15:00,0.9
25-01-07 14:00,0.8
25-01-07 13:00,0.7
25-01-07 12:00,0.6
25-01-07 11:00,0.7
25-01-07 10:00,0.8
25-01-07 09:00,0.9
25-01-07 08:00,0.9
25-01-07 07:00,0.7
25-01-07 06:00,0.5
25-01-07 05:00,0.3
25-01-07 04:00,0.3
25-01-07 03:00,0.4
25-01-07 02:00,0.4
25-01-07 01:00,0.3
25-01-07 00:00,0.6
24-01-07 23:00,0.6
24-01-07 22:00,0.5
24-01-07 21:00,0.6
24-01-07 20:00,1.1
24-01-07 19:00,1.2
24-01-07 18:00,0.8
24-01-07 17:00,1.1
24-01-07 16:00,0.9
24-01-07 15:00,0.8
24-01-07 14:00,0.7
24-01-07 13:00,0.7
24-01-07 12:00,0.7
24-01-07 11:00,0.7
24-01-07 10:00,0.8
24-01-07 09:00,0.9
24-01-07 08:00,1.0
24-01-07 07:00,0.6
24-01-07 06:00,0.3
24-01-07 05:00,0.3
24-01-07 04:00,0.2
24-01-07 03:00,0.2
24-01-07 02:00,0.3
24-01-07 01:00,0.4
24-01-07 00:00,0.4
23-01-07 23:00,0.5
23-01-07 22:00,0.6
23-01-07 21:00,0.6
23-01-07 20:00,0.7
23-01-07 19:00,0.8
23-01-07 18:00,0.8
23-01-07 17:00,1.0
23-01-07 16:00,1.0
23-01-07 15:00,0.7
23-01-07 14:00,0.6
23-01-07 13:00,0.6
23-01-07 12:00,0.5
23-01-07 11:00,0.6
23-01-07 10:00,0.9
23-01-07 09:00,0.9
23-01-07 08:00,1.0
23-01-07 07:00,0.6
23-01-07 06:00,0.5
23-01-07 05:00,0.3
23-01-07 04:00,0.3
23-01-07 03:00,0.4
23-01-07 02:00,0.4
23-01-07 01:00,0.5
23-01-07 00:00,0.7
22-01-07 23:00,0.7
22-01-07 22:00,0.5
22-01-07 21:00,0.5
22-01-07 20:00,0.7
22-01-07 19:00,1.0
22-01-07 18:00,1.2
22-01-07 17:00,1.3
22-01-07 16:00,0.7
22-01-07 15:00,0.5
22-01-07 14:00,0.5
22-01-07 13:00,0.4
22-01-07 12:00,0.4
22-01-07 11:00,0.5
22-01-07 10:00,0.6
22-01-07 09:00,0.6
22-01-07 08:00,0.4
22-01-07 07:00,0.4
22-01-07 06:00,0.3
22-01-07 05:00,0.2
22-01-07 04:00,0.2
22-01-07 03:00,0.3
22-01-07 02:00,0.2
22-01-07 01:00,0.2
22-01-07 00:00,0.3
21-01-07 23:00,0.2
21-01-07 22:00,0.3
21-01-07 21:00,0.4
