Datum Zeit,Niesky O3
,µg/m³
01-02-07 00:00,27
31-01-07 23:00,29
31-01-07 22:00,33
31-01-07 21:00,34
31-01-07 20:00,32
31-01-07 19:00,31
31-01-07 18:00,34
31-01-07 17:00,38
31-01-07 16:00,43
31-01-07 15:00,47
31-01-07 14:00,43
31-01-07 13:00,43
31-01-07 12:00,42
31-01-07 11:00,42
31-01-07 10:00,37
31-01-07 09:00,38
31-01-07 08:00,39
31-01-07 07:00,40
31-01-07 06:00,45
31-01-07 05:00,43
31-01-07 04:00,44
31-01-07 03:00,45
31-01-07 02:00,44
31-01-07 01:00,44
31-01-07 00:00,53
30-01-07 23:00,57
30-01-07 22:00,54
30-01-07 21:00,53
30-01-07 20:00,54
30-01-07 19:00,56
30-01-07 18:00,56
30-01-07 17:00,59
30-01-07 16:00,63
30-01-07 15:00,62
30-01-07 14:00,61
30-01-07 13:00,57
30-01-07 12:00,56
30-01-07 11:00,53
30-01-07 10:00,54
30-01-07 09:00,54
30-01-07 08:00,55
30-01-07 07:00,54
30-01-07 06:00,56
30-01-07 05:00,54
30-01-07 04:00,51
30-01-07 03:00,47
30-01-07 02:00,46
30-01-07 01:00,50
30-01-07 00:00,43
29-01-07 23:00,44
29-01-07 22:00,44
29-01-07 21:00,48
29-01-07 20:00,52
29-01-07 19:00,54
29-01-07 18:00,53
29-01-07 17:00,55
29-01-07 16:00,61
29-01-07 15:00,61
29-01-07 14:00,62
29-01-07 13:00,66
29-01-07 12:00,64
29-01-07 11:00,63
29-01-07 10:00,61
29-01-07 09:00,63
29-01-07 08:00,67
29-01-07 07:00,70
29-01-07 06:00,69
29-01-07 05:00,69
29-01-07 04:00,69
29-01-07 03:00,61
29-01-07 02:00,56
29-01-07 01:00,55
29-01-07 00:00,54
28-01-07 23:00,49
28-01-07 22:00,50
28-01-07 21:00,51
28-01-07 20:00,51
28-01-07 19:00,47
28-01-07 18:00,49
28-01-07 17:00,55
28-01-07 16:00,55
28-01-07 15:00,56
28-01-07 14:00,53
28-01-07 13:00,51
28-01-07 12:00,55
28-01-07 11:00,60
28-01-07 10:00,63
28-01-07 09:00,63
28-01-07 08:00,62
28-01-07 07:00,62
28-01-07 06:00,65
28-01-07 05:00,64
28-01-07 04:00,61
28-01-07 03:00,60
28-01-07 02:00,59
28-01-07 01:00,61
28-01-07 00:00,58
27-01-07 23:00,58
27-01-07 22:00,62
27-01-07 21:00,64
27-01-07 20:00,65
27-01-07 19:00,66
27-01-07 18:00,68
27-01-07 17:00,68
27-01-07 16:00,68
27-01-07 15:00,66
27-01-07 14:00,67
27-01-07 13:00,68
27-01-07 12:00,66
27-01-07 11:00,65
27-01-07 10:00,63
27-01-07 09:00,64
27-01-07 08:00,60
27-01-07 07:00,54
27-01-07 06:00,43
27-01-07 05:00,35
27-01-07 04:00,31
27-01-07 03:00,31
27-01-07 02:00,33
27-01-07 01:00,38
27-01-07 00:00,44
26-01-07 23:00,49
26-01-07 22:00,56
26-01-07 21:00,62
26-01-07 20:00,63
26-01-07 19:00,53
26-01-07 18:00,52
26-01-07 17:00,46
26-01-07 16:00,46
26-01-07 15:00,57
26-01-07 14:00,61
26-01-07 13:00,55
26-01-07 12:00,45
26-01-07 11:00,52
26-01-07 10:00,47
26-01-07 09:00,28
26-01-07 08:00,36
26-01-07 07:00,17
26-01-07 06:00,16
26-01-07 05:00,29
26-01-07 04:00,22
26-01-07 03:00,33
26-01-07 02:00,37
26-01-07 01:00,42
26-01-07 00:00,46
25-01-07 23:00,48
25-01-07 22:00,45
25-01-07 21:00,44
25-01-07 20:00,47
25-01-07 19:00,48
