Datum Zeit,Radebeul-Wahnsdorf NO2
,µg/m³
01-02-07 00:00,21
31-01-07 23:00,21
31-01-07 22:00,20
31-01-07 21:00,19
31-01-07 20:00,24
31-01-07 19:00,28
31-01-07 18:00,28
31-01-07 17:00,24
31-01-07 16:00,19
31-01-07 15:00,14
31-01-07 14:00,13
31-01-07 13:00,15
31-01-07 12:00,19
31-01-07 11:00,19
31-01-07 10:00,21
31-01-07 09:00,24
31-01-07 08:00,18
31-01-07 07:00,13
31-01-07 06:00,13
31-01-07 05:00,14
31-01-07 04:00,11
31-01-07 03:00,12
31-01-07 02:00,12
31-01-07 01:00,13
31-01-07 00:00,11
30-01-07 23:00,12
30-01-07 22:00,15
30-01-07 21:00,13
30-01-07 20:00,12
30-01-07 19:00,13
30-01-07 18:00,13
30-01-07 17:00,12
30-01-07 16:00,12
30-01-07 15:00,12
30-01-07 14:00,11
30-01-07 13:00,11
30-01-07 12:00,11
30-01-07 11:00,12
30-01-07 10:00,12
30-01-07 09:00,13
30-01-07 08:00,10
30-01-07 07:00,10
30-01-07 06:00,9
30-01-07 05:00,8
30-01-07 04:00,7
30-01-07 03:00,7
30-01-07 02:00,8
30-01-07 01:00,10
30-01-07 00:00,12
29-01-07 23:00,15
29-01-07 22:00,12
29-01-07 21:00,11
29-01-07 20:00,13
29-01-07 19:00,11
29-01-07 18:00,9
29-01-07 17:00,8
29-01-07 16:00,8
29-01-07 15:00,8
29-01-07 14:00,9
29-01-07 13:00,9
29-01-07 12:00,8
29-01-07 11:00,10
29-01-07 10:00,13
29-01-07 09:00,9
29-01-07 08:00,9
29-01-07 07:00,6
29-01-07 06:00,4
29-01-07 05:00,4
29-01-07 04:00,4
29-01-07 03:00,6
29-01-07 02:00,7
29-01-07 01:00,8
29-01-07 00:00,9
28-01-07 23:00,9
28-01-07 22:00,10
28-01-07 21:00,11
28-01-07 20:00,9
28-01-07 19:00,10
28-01-07 18:00,13
28-01-07 17:00,13
28-01-07 16:00,10
28-01-07 15:00,10
28-01-07 14:00,10
28-01-07 13:00,9
28-01-07 12:00,9
28-01-07 11:00,10
28-01-07 10:00,9
28-01-07 09:00,6
28-01-07 08:00,6
28-01-07 07:00,6
28-01-07 06:00,6
28-01-07 05:00,6
28-01-07 04:00,6
28-01-07 03:00,6
