Datum Zeit,Freiberg BEN
,µg/m³
01-02-07 00:00,
31-01-07 23:00,
31-01-07 22:00,
31-01-07 21:00,
31-01-07 20:00,
31-01-07 19:00,
31-01-07 18:00,
31-01-07 17:00,
31-01-07 16:00,
31-01-07 15:00,
31-01-07 14:00,
31-01-07 13:00,
31-01-07 12:00,
31-01-07 11:00,
31-01-07 10:00,
31-01-07 09:00,
31-01-07 08:00,
31-01-07 07:00,
31-01-07 06:00,
31-01-07 05:00,
31-01-07 04:00,
31-01-07 03:00,
31-01-07 02:00,
31-01-07 01:00,
31-01-07 00:00,
30-01-07 23:00,
30-01-07 22:00,
30-01-07 21:00,
30-01-07 20:00,
30-01-07 19:00,
30-01-07 18:00,
30-01-07 17:00,
30-01-07 16:00,
30-01-07 15:00,
30-01-07 14:00,
30-01-07 13:00,
30-01-07 12:00,
30-01-07 11:00,
30-01-07 10:00,
30-01-07 09:00,1.2
30-01-07 08:00,1.3
30-01-07 07:00,1.0
30-01-07 06:00,0.9
30-01-07 05:00,0.9
30-01-07 04:00,0.9
30-01-07 03:00,0.9
30-01-07 02:00,0.9
30-01-07 01:00,1.1
30-01-07 00:00,1.1
29-01-07 23:00,1.2
29-01-07 22:00,1.2
29-01-07 21:00,1.5
29-01-07 20:00,1.6
29-01-07 19:00,1.6
29-01-07 18:00,2.1
29-01-07 17:00,1.6
29-01-07 16:00,1.4
29-01-07 15:00,1.2
29-01-07 14:00,1.4
29-01-07 13:00,1.3
29-01-07 12:00,1.2
29-01-07 11:00,1.1
29-01-07 10:00,1.3
29-01-07 09:00,1.3
29-01-07 08:00,1.1
29-01-07 07:00,0.9
29-01-07 06:00,0.8
29-01-07 05:00,0.7
29-01-07 04:00,0.8
29-01-07 03:00,0.8
29-01-07 02:00,
29-01-07 01:00,
29-01-07 00:00,
28-01-07 23:00,
28-01-07 22:00,
28-01-07 21:00,1.1
28-01-07 20:00,1.2
28-01-07 19:00,1.7
28-01-07 18:00,1.6
28-01-07 17:00,1.6
28-01-07 16:00,1.8
28-01-07 15:00,1.4
28-01-07 14:00,1.3
28-01-07 13:00,1.4
28-01-07 12:00,1.2
28-01-07 11:00,1.4
28-01-07 10:00,1.2
28-01-07 09:00,1.0
28-01-07 08:00,0.9
28-01-07 07:00,0.9
28-01-07 06:00,1.0
28-01-07 05:00,0.9
28-01-07 04:00,0.9
28-01-07 03:00,0.9
28-01-07 02:00,1.0
28-01-07 01:00,1.0
28-01-07 00:00,1.3
27-01-07 23:00,1.3
27-01-07 22:00,1.3
27-01-07 21:00,1.6
27-01-07 20:00,1.9
27-01-07 19:00,2.0
27-01-07 18:00,1.6
27-01-07 17:00,1.2
27-01-07 16:00,1.0
27-01-07 15:00,1.2
27-01-07 14:00,1.0
27-01-07 13:00,1.1
27-01-07 12:00,1.2
27-01-07 11:00,1.2
27-01-07 10:00,1.2
27-01-07 09:00,1.3
27-01-07 08:00,1.0
27-01-07 07:00,1.1
27-01-07 06:00,1.3
27-01-07 05:00,1.4
27-01-07 04:00,1.4
27-01-07 03:00,1.4
27-01-07 02:00,1.4
27-01-07 01:00,1.6
27-01-07 00:00,1.5
26-01-07 23:00,1.5
26-01-07 22:00,1.6
26-01-07 21:00,1.5
26-01-07 20:00,1.6
26-01-07 19:00,2.9
26-01-07 18:00,2.6
26-01-07 17:00,3.2
26-01-07 16:00,3.2
26-01-07 15:00,2.8
26-01-07 14:00,3.7
26-01-07 13:00,2.4
26-01-07 12:00,2.6
26-01-07 11:00,2.6
26-01-07 10:00,3.4
26-01-07 09:00,3.2
26-01-07 08:00,4.7
26-01-07 07:00,2.6
26-01-07 06:00,2.0
26-01-07 05:00,1.5
26-01-07 04:00,1.6
26-01-07 03:00,1.9
26-01-07 02:00,1.7
26-01-07 01:00,2.2
26-01-07 00:00,1.6
25-01-07 23:00,1.2
25-01-07 22:00,1.4
25-01-07 21:00,1.5
25-01-07 20:00,1.8
25-01-07 19:00,2.7
25-01-07 18:00,2.5
25-01-07 17:00,1.9
25-01-07 16:00,1.7
25-01-07 15:00,1.8
25-01-07 14:00,1.7
25-01-07 13:00,1.4
25-01-07 12:00,2.0
25-01-07 11:00,2.0
25-01-07 10:00,1.3
25-01-07 09:00,2.5
25-01-07 08:00,2.2
25-01-07 07:00,
25-01-07 06:00,
25-01-07 05:00,
25-01-07 04:00,
25-01-07 03:00,
25-01-07 02:00,1.2
25-01-07 01:00,1.3
25-01-07 00:00,1.6
24-01-07 23:00,1.6
24-01-07 22:00,1.7
24-01-07 21:00,1.9
24-01-07 20:00,2.3
24-01-07 19:00,2.1
24-01-07 18:00,2.7
24-01-07 17:00,2.5
24-01-07 16:00,2.4
24-01-07 15:00,2.2
24-01-07 14:00,2.2
24-01-07 13:00,2.2
24-01-07 12:00,2.6
24-01-07 11:00,2.4
24-01-07 10:00,2.7
24-01-07 09:00,2.8
24-01-07 08:00,3.3
24-01-07 07:00,2.9
24-01-07 06:00,2.3
24-01-07 05:00,2.2
24-01-07 04:00,2.2
24-01-07 03:00,2.2
24-01-07 02:00,2.0
24-01-07 01:00,1.8
24-01-07 00:00,1.7
23-01-07 23:00,1.9
23-01-07 22:00,1.9
23-01-07 21:00,1.9
23-01-07 20:00,2.2
23-01-07 19:00,2.9
23-01-07 18:00,2.9
23-01-07 17:00,3.6
23-01-07 16:00,3.0
23-01-07 15:00,2.4
23-01-07 14:00,2.1
23-01-07 13:00,1.7
23-01-07 12:00,1.9
23-01-07 11:00,1.9
23-01-07 10:00,1.7
23-01-07 09:00,1.8
23-01-07 08:00,2.1
23-01-07 07:00,1.4
23-01-07 06:00,1.1
23-01-07 05:00,0.9
23-01-07 04:00,0.9
23-01-07 03:00,1.0
23-01-07 02:00,1.0
23-01-07 01:00,1.0
23-01-07 00:00,1.0
22-01-07 23:00,1.1
22-01-07 22:00,1.1
22-01-07 21:00,1.4
22-01-07 20:00,1.9
22-01-07 19:00,3.7
22-01-07 18:00,4.5
22-01-07 17:00,4.7
22-01-07 16:00,2.3
22-01-07 15:00,1.7
22-01-07 14:00,1.9
22-01-07 13:00,1.7
22-01-07 12:00,1.7
22-01-07 11:00,2.3
22-01-07 10:00,2.7
22-01-07 09:00,2.5
22-01-07 08:00,3.7
22-01-07 07:00,2.2
22-01-07 06:00,1.4
22-01-07 05:00,0.9
22-01-07 04:00,0.9
22-01-07 03:00,0.9
22-01-07 02:00,0.9
22-01-07 01:00,0.9
22-01-07 00:00,1.0
21-01-07 23:00,1.0
21-01-07 22:00,1.2
21-01-07 21:00,1.3
21-01-07 20:00,1.8
21-01-07 19:00,1.2
21-01-07 18:00,1.0
21-01-07 17:00,0.9
21-01-07 16:00,1.0
21-01-07 15:00,1.5
21-01-07 14:00,1.3
21-01-07 13:00,1.3
21-01-07 12:00,1.2
21-01-07 11:00,
21-01-07 10:00,
21-01-07 09:00,
21-01-07 08:00,
21-01-07 07:00,
21-01-07 06:00,0.9
21-01-07 05:00,0.8
21-01-07 04:00,0.8
21-01-07 03:00,0.8
21-01-07 02:00,0.8
21-01-07 01:00,1.2
21-01-07 00:00,1.2
20-01-07 23:00,0.9
20-01-07 22:00,0.9
20-01-07 21:00,1.2
20-01-07 20:00,1.3
20-01-07 19:00,1.3
20-01-07 18:00,1.4
20-01-07 17:00,1.3
20-01-07 16:00,2.0
20-01-07 15:00,1.4
20-01-07 14:00,1.5
20-01-07 13:00,1.6
20-01-07 12:00,2.3
20-01-07 11:00,1.7
20-01-07 10:00,1.3
20-01-07 09:00,1.4
20-01-07 08:00,1.1
20-01-07 07:00,1.1
20-01-07 06:00,1.0
20-01-07 05:00,0.9
20-01-07 04:00,1.0
20-01-07 03:00,0.9
20-01-07 02:00,1.0
20-01-07 01:00,0.9
20-01-07 00:00,1.0
19-01-07 23:00,1.0
19-01-07 22:00,1.0
19-01-07 21:00,1.0
19-01-07 20:00,1.2
19-01-07 19:00,1.1
19-01-07 18:00,1.1
19-01-07 17:00,1.2
19-01-07 16:00,1.1
19-01-07 15:00,1.1
19-01-07 14:00,1.1
19-01-07 13:00,1.1
19-01-07 12:00,1.3
19-01-07 11:00,1.3
19-01-07 10:00,1.7
19-01-07 09:00,1.6
19-01-07 08:00,1.1
19-01-07 07:00,0.9
19-01-07 06:00,0.8
19-01-07 05:00,0.8
19-01-07 04:00,0.7
19-01-07 03:00,0.8
19-01-07 02:00,0.8
19-01-07 01:00,0.8
19-01-07 00:00,0.7
18-01-07 23:00,0.8
18-01-07 22:00,0.8
18-01-07 21:00,0.9
18-01-07 20:00,1.0
18-01-07 19:00,1.4
18-01-07 18:00,1.5
18-01-07 17:00,1.7
18-01-07 16:00,1.6
18-01-07 15:00,1.6
18-01-07 14:00,1.5
18-01-07 13:00,1.3
18-01-07 12:00,1.6
18-01-07 11:00,1.5
18-01-07 10:00,1.3
18-01-07 09:00,1.4
18-01-07 08:00,2.1
18-01-07 07:00,1.4
18-01-07 06:00,0.8
18-01-07 05:00,0.8
18-01-07 04:00,0.8
18-01-07 03:00,0.8
18-01-07 02:00,0.8
18-01-07 01:00,0.8
18-01-07 00:00,0.9
17-01-07 23:00,1.1
17-01-07 22:00,1.3
17-01-07 21:00,1.5
17-01-07 20:00,1.8
17-01-07 19:00,2.8
17-01-07 18:00,3.6
17-01-07 17:00,3.5
17-01-07 16:00,
17-01-07 15:00,
17-01-07 14:00,
17-01-07 13:00,
17-01-07 12:00,
17-01-07 11:00,2.5
17-01-07 10:00,2.4
17-01-07 09:00,2.7
17-01-07 08:00,4.0
17-01-07 07:00,2.2
17-01-07 06:00,1.3
17-01-07 05:00,1.1
17-01-07 04:00,1.3
17-01-07 03:00,1.1
17-01-07 02:00,1.2
17-01-07 01:00,1.2
17-01-07 00:00,1.3
16-01-07 23:00,1.5
16-01-07 22:00,2.4
16-01-07 21:00,2.2
16-01-07 20:00,3.7
16-01-07 19:00,4.2
16-01-07 18:00,4.7
16-01-07 17:00,4.8
16-01-07 16:00,3.6
16-01-07 15:00,3.5
16-01-07 14:00,2.4
16-01-07 13:00,2.6
16-01-07 12:00,3.1
16-01-07 11:00,2.9
16-01-07 10:00,2.6
16-01-07 09:00,2.3
16-01-07 08:00,2.3
16-01-07 07:00,1.9
16-01-07 06:00,1.2
16-01-07 05:00,1.0
16-01-07 04:00,2.1
16-01-07 03:00,1.8
16-01-07 02:00,2.4
16-01-07 01:00,2.2
16-01-07 00:00,2.6
15-01-07 23:00,3.7
15-01-07 22:00,3.1
15-01-07 21:00,5.2
15-01-07 20:00,4.6
15-01-07 19:00,4.7
15-01-07 18:00,5.5
15-01-07 17:00,5.9
15-01-07 16:00,2.6
15-01-07 15:00,2.4
15-01-07 14:00,2.6
15-01-07 13:00,2.5
15-01-07 12:00,2.4
15-01-07 11:00,2.6
15-01-07 10:00,3.1
15-01-07 09:00,3.2
15-01-07 08:00,2.9
15-01-07 07:00,2.3
