Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-02-07 00:00,30
31-01-07 23:00,33
31-01-07 22:00,36
31-01-07 21:00,38
31-01-07 20:00,34
31-01-07 19:00,32
31-01-07 18:00,31
31-01-07 17:00,35
31-01-07 16:00,39
31-01-07 15:00,44
31-01-07 14:00,47
31-01-07 13:00,45
31-01-07 12:00,39
31-01-07 11:00,42
31-01-07 10:00,41
31-01-07 09:00,39
31-01-07 08:00,39
31-01-07 07:00,43
31-01-07 06:00,42
31-01-07 05:00,41
31-01-07 04:00,43
31-01-07 03:00,43
31-01-07 02:00,45
31-01-07 01:00,43
31-01-07 00:00,47
30-01-07 23:00,48
30-01-07 22:00,47
30-01-07 21:00,54
30-01-07 20:00,56
30-01-07 19:00,55
30-01-07 18:00,58
30-01-07 17:00,60
30-01-07 16:00,60
30-01-07 15:00,60
30-01-07 14:00,59
30-01-07 13:00,59
30-01-07 12:00,57
30-01-07 11:00,53
30-01-07 10:00,51
30-01-07 09:00,52
30-01-07 08:00,53
30-01-07 07:00,55
30-01-07 06:00,54
30-01-07 05:00,54
30-01-07 04:00,56
30-01-07 03:00,57
30-01-07 02:00,56
30-01-07 01:00,51
30-01-07 00:00,48
29-01-07 23:00,44
29-01-07 22:00,50
29-01-07 21:00,51
29-01-07 20:00,49
29-01-07 19:00,57
29-01-07 18:00,61
29-01-07 17:00,60
29-01-07 16:00,62
29-01-07 15:00,65
29-01-07 14:00,64
29-01-07 13:00,65
29-01-07 12:00,66
29-01-07 11:00,62
29-01-07 10:00,60
29-01-07 09:00,61
29-01-07 08:00,64
29-01-07 07:00,67
29-01-07 06:00,69
29-01-07 05:00,70
29-01-07 04:00,68
29-01-07 03:00,61
29-01-07 02:00,60
29-01-07 01:00,56
29-01-07 00:00,52
28-01-07 23:00,53
28-01-07 22:00,51
28-01-07 21:00,51
28-01-07 20:00,53
28-01-07 19:00,53
28-01-07 18:00,46
28-01-07 17:00,47
28-01-07 16:00,55
28-01-07 15:00,54
28-01-07 14:00,55
28-01-07 13:00,55
28-01-07 12:00,53
28-01-07 11:00,55
28-01-07 10:00,60
28-01-07 09:00,65
28-01-07 08:00,65
28-01-07 07:00,64
28-01-07 06:00,64
28-01-07 05:00,64
28-01-07 04:00,66
28-01-07 03:00,65
28-01-07 02:00,64
28-01-07 01:00,65
28-01-07 00:00,64
27-01-07 23:00,63
27-01-07 22:00,64
27-01-07 21:00,62
27-01-07 20:00,61
27-01-07 19:00,60
27-01-07 18:00,62
27-01-07 17:00,67
27-01-07 16:00,66
27-01-07 15:00,69
27-01-07 14:00,70
27-01-07 13:00,67
27-01-07 12:00,65
27-01-07 11:00,64
27-01-07 10:00,62
27-01-07 09:00,61
27-01-07 08:00,62
27-01-07 07:00,63
27-01-07 06:00,47
27-01-07 05:00,34
27-01-07 04:00,30
27-01-07 03:00,29
27-01-07 02:00,31
27-01-07 01:00,32
27-01-07 00:00,40
26-01-07 23:00,46
26-01-07 22:00,51
26-01-07 21:00,55
26-01-07 20:00,56
26-01-07 19:00,60
26-01-07 18:00,61
26-01-07 17:00,62
26-01-07 16:00,64
26-01-07 15:00,66
26-01-07 14:00,65
26-01-07 13:00,60
26-01-07 12:00,51
26-01-07 11:00,34
26-01-07 10:00,25
26-01-07 09:00,16
26-01-07 08:00,18
26-01-07 07:00,26
26-01-07 06:00,36
26-01-07 05:00,44
26-01-07 04:00,49
26-01-07 03:00,50
26-01-07 02:00,47
26-01-07 01:00,41
26-01-07 00:00,48
25-01-07 23:00,50
25-01-07 22:00,51
25-01-07 21:00,48
25-01-07 20:00,40
25-01-07 19:00,51
25-01-07 18:00,56
25-01-07 17:00,59
25-01-07 16:00,59
25-01-07 15:00,60
25-01-07 14:00,58
25-01-07 13:00,55
25-01-07 12:00,57
25-01-07 11:00,69
25-01-07 10:00,53
25-01-07 09:00,38
25-01-07 08:00,37
25-01-07 07:00,39
25-01-07 06:00,48
25-01-07 05:00,55
25-01-07 04:00,58
25-01-07 03:00,57
25-01-07 02:00,56
25-01-07 01:00,56
25-01-07 00:00,55
24-01-07 23:00,52
24-01-07 22:00,53
24-01-07 21:00,53
24-01-07 20:00,55
24-01-07 19:00,52
24-01-07 18:00,45
24-01-07 17:00,40
24-01-07 16:00,41
24-01-07 15:00,41
24-01-07 14:00,41
24-01-07 13:00,39
24-01-07 12:00,36
24-01-07 11:00,33
24-01-07 10:00,27
24-01-07 09:00,27
24-01-07 08:00,28
24-01-07 07:00,25
24-01-07 06:00,28
24-01-07 05:00,31
24-01-07 04:00,32
24-01-07 03:00,31
24-01-07 02:00,34
24-01-07 01:00,37
24-01-07 00:00,39
23-01-07 23:00,41
23-01-07 22:00,44
23-01-07 21:00,43
23-01-07 20:00,42
23-01-07 19:00,41
23-01-07 18:00,42
23-01-07 17:00,42
23-01-07 16:00,44
23-01-07 15:00,44
23-01-07 14:00,45
23-01-07 13:00,43
23-01-07 12:00,30
23-01-07 11:00,24
23-01-07 10:00,32
23-01-07 09:00,28
23-01-07 08:00,37
23-01-07 07:00,36
23-01-07 06:00,42
23-01-07 05:00,43
23-01-07 04:00,49
23-01-07 03:00,52
23-01-07 02:00,54
23-01-07 01:00,55
23-01-07 00:00,60
22-01-07 23:00,63
22-01-07 22:00,64
22-01-07 21:00,53
22-01-07 20:00,49
22-01-07 19:00,49
22-01-07 18:00,43
22-01-07 17:00,45
22-01-07 16:00,52
22-01-07 15:00,58
22-01-07 14:00,59
22-01-07 13:00,60
22-01-07 12:00,56
22-01-07 11:00,52
22-01-07 10:00,52
22-01-07 09:00,50
22-01-07 08:00,50
22-01-07 07:00,52
22-01-07 06:00,54
22-01-07 05:00,57
22-01-07 04:00,58
22-01-07 03:00,63
22-01-07 02:00,64
22-01-07 01:00,64
22-01-07 00:00,65
21-01-07 23:00,64
21-01-07 22:00,64
21-01-07 21:00,64
21-01-07 20:00,68
21-01-07 19:00,67
21-01-07 18:00,70
21-01-07 17:00,72
21-01-07 16:00,72
21-01-07 15:00,70
21-01-07 14:00,71
21-01-07 13:00,69
21-01-07 12:00,69
21-01-07 11:00,67
21-01-07 10:00,67
21-01-07 09:00,64
21-01-07 08:00,64
21-01-07 07:00,66
21-01-07 06:00,66
21-01-07 05:00,65
21-01-07 04:00,65
21-01-07 03:00,67
21-01-07 02:00,69
21-01-07 01:00,70
21-01-07 00:00,71
20-01-07 23:00,72
20-01-07 22:00,71
20-01-07 21:00,63
20-01-07 20:00,53
20-01-07 19:00,53
20-01-07 18:00,52
20-01-07 17:00,51
20-01-07 16:00,48
20-01-07 15:00,48
20-01-07 14:00,48
20-01-07 13:00,45
20-01-07 12:00,45
20-01-07 11:00,45
20-01-07 10:00,42
20-01-07 09:00,41
20-01-07 08:00,44
20-01-07 07:00,44
20-01-07 06:00,42
20-01-07 05:00,43
20-01-07 04:00,48
20-01-07 03:00,52
20-01-07 02:00,54
20-01-07 01:00,57
20-01-07 00:00,57
19-01-07 23:00,62
19-01-07 22:00,64
19-01-07 21:00,64
19-01-07 20:00,63
19-01-07 19:00,64
19-01-07 18:00,65
19-01-07 17:00,63
19-01-07 16:00,66
19-01-07 15:00,64
19-01-07 14:00,61
19-01-07 13:00,63
19-01-07 12:00,61
19-01-07 11:00,58
19-01-07 10:00,54
19-01-07 09:00,60
19-01-07 08:00,63
19-01-07 07:00,69
19-01-07 06:00,68
19-01-07 05:00,68
19-01-07 04:00,70
19-01-07 03:00,70
19-01-07 02:00,71
19-01-07 01:00,71
19-01-07 00:00,73
18-01-07 23:00,77
18-01-07 22:00,80
18-01-07 21:00,83
18-01-07 20:00,59
18-01-07 19:00,58
18-01-07 18:00,57
18-01-07 17:00,56
18-01-07 16:00,57
18-01-07 15:00,58
18-01-07 14:00,57
18-01-07 13:00,57
18-01-07 12:00,58
18-01-07 11:00,57
18-01-07 10:00,56
18-01-07 09:00,51
18-01-07 08:00,49
18-01-07 07:00,54
18-01-07 06:00,57
18-01-07 05:00,57
18-01-07 04:00,58
18-01-07 03:00,58
18-01-07 02:00,59
18-01-07 01:00,60
18-01-07 00:00,62
17-01-07 23:00,61
17-01-07 22:00,60
17-01-07 21:00,56
17-01-07 20:00,44
17-01-07 19:00,38
17-01-07 18:00,34
17-01-07 17:00,33
17-01-07 16:00,36
17-01-07 15:00,46
17-01-07 14:00,43
17-01-07 13:00,41
17-01-07 12:00,39
17-01-07 11:00,24
17-01-07 10:00,8
17-01-07 09:00,5
17-01-07 08:00,10
17-01-07 07:00,27
17-01-07 06:00,22
17-01-07 05:00,16
17-01-07 04:00,23
17-01-07 03:00,10
17-01-07 02:00,3
17-01-07 01:00,13
17-01-07 00:00,41
16-01-07 23:00,59
16-01-07 22:00,55
16-01-07 21:00,43
16-01-07 20:00,32
16-01-07 19:00,40
16-01-07 18:00,38
16-01-07 17:00,36
16-01-07 16:00,37
16-01-07 15:00,42
16-01-07 14:00,41
16-01-07 13:00,41
16-01-07 12:00,41
16-01-07 11:00,36
16-01-07 10:00,31
16-01-07 09:00,27
16-01-07 08:00,30
16-01-07 07:00,32
16-01-07 06:00,29
16-01-07 05:00,24
16-01-07 04:00,16
16-01-07 03:00,13
16-01-07 02:00,21
16-01-07 01:00,17
16-01-07 00:00,9
15-01-07 23:00,4
15-01-07 22:00,18
15-01-07 21:00,35
15-01-07 20:00,47
15-01-07 19:00,46
15-01-07 18:00,42
15-01-07 17:00,48
15-01-07 16:00,57
15-01-07 15:00,63
15-01-07 14:00,60
15-01-07 13:00,56
15-01-07 12:00,53
15-01-07 11:00,47
15-01-07 10:00,37
15-01-07 09:00,33
