Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-01-07,10.72
30-01-07,
29-01-07,
28-01-07,
27-01-07,5.04
26-01-07,
25-01-07,4.66
24-01-07,
23-01-07,4.88
22-01-07,
21-01-07,2.00
20-01-07,
19-01-07,3.32
18-01-07,
17-01-07,8.61
16-01-07,
15-01-07,5.46
14-01-07,
13-01-07,2.21
12-01-07,
11-01-07,2.79
10-01-07,
09-01-07,1.01
08-01-07,
07-01-07,0.98
06-01-07,
05-01-07,2.99
04-01-07,
03-01-07,
02-01-07,
01-01-07,

