Datum Zeit,Bautzen NO
,µg/m³
01-02-07 00:00,1
31-01-07 23:00,1
31-01-07 22:00,2
31-01-07 21:00,3
31-01-07 20:00,3
31-01-07 19:00,7
31-01-07 18:00,6
31-01-07 17:00,7
31-01-07 16:00,11
31-01-07 15:00,9
31-01-07 14:00,12
31-01-07 13:00,10
31-01-07 12:00,13
31-01-07 11:00,12
31-01-07 10:00,9
31-01-07 09:00,12
31-01-07 08:00,13
31-01-07 07:00,11
31-01-07 06:00,3
31-01-07 05:00,2
31-01-07 04:00,2
31-01-07 03:00,1
31-01-07 02:00,1
31-01-07 01:00,1
31-01-07 00:00,1
30-01-07 23:00,1
30-01-07 22:00,2
30-01-07 21:00,3
30-01-07 20:00,5
30-01-07 19:00,6
30-01-07 18:00,8
30-01-07 17:00,14
30-01-07 16:00,15
30-01-07 15:00,17
30-01-07 14:00,12
30-01-07 13:00,9
30-01-07 12:00,12
30-01-07 11:00,15
30-01-07 10:00,12
30-01-07 09:00,16
30-01-07 08:00,11
30-01-07 07:00,11
30-01-07 06:00,4
30-01-07 05:00,3
30-01-07 04:00,1
30-01-07 03:00,3
30-01-07 02:00,1
30-01-07 01:00,2
30-01-07 00:00,1
29-01-07 23:00,1
29-01-07 22:00,3
29-01-07 21:00,2
29-01-07 20:00,6
29-01-07 19:00,9
29-01-07 18:00,11
29-01-07 17:00,16
29-01-07 16:00,14
29-01-07 15:00,7
29-01-07 14:00,23
29-01-07 13:00,21
29-01-07 12:00,12
29-01-07 11:00,12
29-01-07 10:00,15
29-01-07 09:00,10
29-01-07 08:00,10
29-01-07 07:00,7
29-01-07 06:00,2
29-01-07 05:00,1
29-01-07 04:00,1
29-01-07 03:00,1
29-01-07 02:00,1
29-01-07 01:00,1
29-01-07 00:00,1
28-01-07 23:00,1
28-01-07 22:00,1
28-01-07 21:00,1
28-01-07 20:00,1
28-01-07 19:00,2
28-01-07 18:00,2
28-01-07 17:00,2
28-01-07 16:00,2
28-01-07 15:00,3
28-01-07 14:00,2
28-01-07 13:00,2
28-01-07 12:00,3
28-01-07 11:00,2
28-01-07 10:00,2
28-01-07 09:00,1
28-01-07 08:00,1
28-01-07 07:00,1
28-01-07 06:00,1
28-01-07 05:00,1
28-01-07 04:00,1
28-01-07 03:00,1
28-01-07 02:00,1
28-01-07 01:00,1
28-01-07 00:00,1
27-01-07 23:00,1
27-01-07 22:00,2
27-01-07 21:00,4
27-01-07 20:00,4
27-01-07 19:00,7
27-01-07 18:00,8
27-01-07 17:00,5
27-01-07 16:00,3
27-01-07 15:00,6
27-01-07 14:00,4
27-01-07 13:00,4
27-01-07 12:00,6
27-01-07 11:00,7
27-01-07 10:00,6
27-01-07 09:00,4
27-01-07 08:00,4
27-01-07 07:00,3
27-01-07 06:00,3
27-01-07 05:00,3
27-01-07 04:00,1
27-01-07 03:00,4
27-01-07 02:00,1
27-01-07 01:00,1
27-01-07 00:00,2
26-01-07 23:00,2
26-01-07 22:00,1
26-01-07 21:00,1
26-01-07 20:00,1
26-01-07 19:00,1
26-01-07 18:00,1
26-01-07 17:00,4
26-01-07 16:00,7
26-01-07 15:00,10
26-01-07 14:00,8
26-01-07 13:00,11
26-01-07 12:00,17
26-01-07 11:00,9
26-01-07 10:00,14
26-01-07 09:00,63
26-01-07 08:00,57
26-01-07 07:00,44
26-01-07 06:00,48
26-01-07 05:00,24
26-01-07 04:00,3
26-01-07 03:00,2
26-01-07 02:00,3
26-01-07 01:00,2
26-01-07 00:00,1
25-01-07 23:00,3
25-01-07 22:00,3
25-01-07 21:00,15
25-01-07 20:00,12
25-01-07 19:00,8
25-01-07 18:00,8
25-01-07 17:00,16
25-01-07 16:00,11
25-01-07 15:00,20
25-01-07 14:00,16
25-01-07 13:00,17
25-01-07 12:00,18
25-01-07 11:00,
25-01-07 10:00,
25-01-07 09:00,112
25-01-07 08:00,53
25-01-07 07:00,37
25-01-07 06:00,10
25-01-07 05:00,3
25-01-07 04:00,2
25-01-07 03:00,1
25-01-07 02:00,1
25-01-07 01:00,1
25-01-07 00:00,1
24-01-07 23:00,2
24-01-07 22:00,2
24-01-07 21:00,2
24-01-07 20:00,3
24-01-07 19:00,5
24-01-07 18:00,12
24-01-07 17:00,13
24-01-07 16:00,12
24-01-07 15:00,10
24-01-07 14:00,10
24-01-07 13:00,10
24-01-07 12:00,7
24-01-07 11:00,7
24-01-07 10:00,8
24-01-07 09:00,10
24-01-07 08:00,9
24-01-07 07:00,14
24-01-07 06:00,7
24-01-07 05:00,3
24-01-07 04:00,1
24-01-07 03:00,1
24-01-07 02:00,1
24-01-07 01:00,1
24-01-07 00:00,1
23-01-07 23:00,2
23-01-07 22:00,3
23-01-07 21:00,6
23-01-07 20:00,6
23-01-07 19:00,8
23-01-07 18:00,16
23-01-07 17:00,21
23-01-07 16:00,20
23-01-07 15:00,23
23-01-07 14:00,21
23-01-07 13:00,15
23-01-07 12:00,22
23-01-07 11:00,37
23-01-07 10:00,39
23-01-07 09:00,41
23-01-07 08:00,43
