Datum Zeit,Schkeuditz O3
,µg/m³
01-02-07 00:00,22
31-01-07 23:00,24
31-01-07 22:00,27
31-01-07 21:00,30
31-01-07 20:00,31
31-01-07 19:00,29
31-01-07 18:00,29
31-01-07 17:00,30
31-01-07 16:00,42
31-01-07 15:00,44
31-01-07 14:00,43
31-01-07 13:00,42
31-01-07 12:00,42
31-01-07 11:00,36
31-01-07 10:00,33
31-01-07 09:00,33
31-01-07 08:00,37
31-01-07 07:00,36
31-01-07 06:00,37
31-01-07 05:00,40
31-01-07 04:00,44
31-01-07 03:00,43
31-01-07 02:00,44
31-01-07 01:00,45
31-01-07 00:00,43
30-01-07 23:00,45
30-01-07 22:00,32
30-01-07 21:00,35
30-01-07 20:00,38
30-01-07 19:00,37
30-01-07 18:00,46
30-01-07 17:00,59
30-01-07 16:00,58
30-01-07 15:00,60
30-01-07 14:00,63
30-01-07 13:00,58
30-01-07 12:00,48
30-01-07 11:00,40
30-01-07 10:00,35
30-01-07 09:00,43
30-01-07 08:00,48
30-01-07 07:00,54
30-01-07 06:00,52
30-01-07 05:00,55
30-01-07 04:00,51
30-01-07 03:00,50
30-01-07 02:00,49
30-01-07 01:00,52
30-01-07 00:00,52
29-01-07 23:00,44
29-01-07 22:00,43
29-01-07 21:00,43
29-01-07 20:00,44
29-01-07 19:00,42
29-01-07 18:00,44
29-01-07 17:00,44
29-01-07 16:00,48
29-01-07 15:00,54
29-01-07 14:00,54
29-01-07 13:00,
29-01-07 12:00,
29-01-07 11:00,
29-01-07 10:00,57
29-01-07 09:00,59
29-01-07 08:00,64
29-01-07 07:00,68
29-01-07 06:00,71
29-01-07 05:00,78
29-01-07 04:00,75
29-01-07 03:00,74
29-01-07 02:00,67
29-01-07 01:00,65
29-01-07 00:00,53
28-01-07 23:00,49
28-01-07 22:00,48
28-01-07 21:00,50
28-01-07 20:00,52
28-01-07 19:00,54
28-01-07 18:00,53
28-01-07 17:00,50
28-01-07 16:00,58
28-01-07 15:00,
28-01-07 14:00,
28-01-07 13:00,
28-01-07 12:00,
28-01-07 11:00,
28-01-07 10:00,
28-01-07 09:00,
28-01-07 08:00,
28-01-07 07:00,
28-01-07 06:00,
28-01-07 05:00,
28-01-07 04:00,
28-01-07 03:00,
28-01-07 02:00,
28-01-07 01:00,
28-01-07 00:00,
27-01-07 23:00,
27-01-07 22:00,
27-01-07 21:00,
27-01-07 20:00,
27-01-07 19:00,
27-01-07 18:00,
27-01-07 17:00,
27-01-07 16:00,
27-01-07 15:00,73
27-01-07 14:00,73
27-01-07 13:00,72
27-01-07 12:00,67
27-01-07 11:00,65
27-01-07 10:00,66
27-01-07 09:00,63
27-01-07 08:00,64
27-01-07 07:00,65
27-01-07 06:00,67
27-01-07 05:00,60
27-01-07 04:00,27
27-01-07 03:00,23
27-01-07 02:00,22
27-01-07 01:00,23
27-01-07 00:00,24
26-01-07 23:00,26
26-01-07 22:00,28
26-01-07 21:00,36
26-01-07 20:00,48
26-01-07 19:00,54
26-01-07 18:00,50
26-01-07 17:00,51
26-01-07 16:00,
26-01-07 15:00,51
26-01-07 14:00,43
26-01-07 13:00,45
26-01-07 12:00,41
26-01-07 11:00,31
26-01-07 10:00,22
26-01-07 09:00,7
26-01-07 08:00,3
26-01-07 07:00,2
26-01-07 06:00,3
26-01-07 05:00,2
26-01-07 04:00,2
26-01-07 03:00,1
26-01-07 02:00,2
26-01-07 01:00,2
26-01-07 00:00,1
25-01-07 23:00,1
25-01-07 22:00,2
25-01-07 21:00,2
25-01-07 20:00,11
25-01-07 19:00,17
25-01-07 18:00,33
25-01-07 17:00,43
25-01-07 16:00,53
25-01-07 15:00,54
25-01-07 14:00,55
25-01-07 13:00,56
25-01-07 12:00,52
25-01-07 11:00,51
25-01-07 10:00,48
25-01-07 09:00,35
25-01-07 08:00,27
25-01-07 07:00,40
25-01-07 06:00,41
25-01-07 05:00,43
25-01-07 04:00,43
25-01-07 03:00,44
25-01-07 02:00,45
25-01-07 01:00,44
25-01-07 00:00,43
24-01-07 23:00,43
24-01-07 22:00,43
24-01-07 21:00,39
24-01-07 20:00,35
24-01-07 19:00,35
24-01-07 18:00,40
24-01-07 17:00,40
24-01-07 16:00,29
24-01-07 15:00,28
24-01-07 14:00,30
24-01-07 13:00,24
24-01-07 12:00,23
24-01-07 11:00,25
24-01-07 10:00,26
24-01-07 09:00,24
24-01-07 08:00,25
24-01-07 07:00,31
24-01-07 06:00,36
24-01-07 05:00,35
24-01-07 04:00,33
24-01-07 03:00,38
24-01-07 02:00,42
24-01-07 01:00,43
24-01-07 00:00,44
23-01-07 23:00,47
23-01-07 22:00,46
23-01-07 21:00,45
23-01-07 20:00,41
23-01-07 19:00,43
23-01-07 18:00,42
23-01-07 17:00,47
23-01-07 16:00,50
23-01-07 15:00,52
23-01-07 14:00,55
23-01-07 13:00,49
23-01-07 12:00,43
23-01-07 11:00,34
23-01-07 10:00,24
23-01-07 09:00,7
23-01-07 08:00,5
23-01-07 07:00,16
23-01-07 06:00,13
23-01-07 05:00,23
23-01-07 04:00,39
23-01-07 03:00,30
23-01-07 02:00,28
23-01-07 01:00,23
23-01-07 00:00,42
22-01-07 23:00,48
22-01-07 22:00,58
22-01-07 21:00,67
22-01-07 20:00,60
22-01-07 19:00,45
22-01-07 18:00,39
22-01-07 17:00,36
22-01-07 16:00,53
22-01-07 15:00,58
22-01-07 14:00,61
22-01-07 13:00,57
22-01-07 12:00,53
22-01-07 11:00,35
22-01-07 10:00,38
22-01-07 09:00,49
22-01-07 08:00,45
22-01-07 07:00,52
22-01-07 06:00,56
22-01-07 05:00,61
22-01-07 04:00,63
22-01-07 03:00,66
22-01-07 02:00,66
22-01-07 01:00,66
22-01-07 00:00,69
21-01-07 23:00,71
21-01-07 22:00,74
21-01-07 21:00,72
21-01-07 20:00,74
21-01-07 19:00,73
21-01-07 18:00,73
21-01-07 17:00,74
21-01-07 16:00,76
21-01-07 15:00,78
21-01-07 14:00,78
21-01-07 13:00,77
21-01-07 12:00,76
21-01-07 11:00,72
21-01-07 10:00,71
21-01-07 09:00,73
21-01-07 08:00,67
21-01-07 07:00,64
21-01-07 06:00,60
21-01-07 05:00,54
21-01-07 04:00,61
21-01-07 03:00,66
21-01-07 02:00,68
21-01-07 01:00,68
21-01-07 00:00,74
20-01-07 23:00,78
20-01-07 22:00,80
20-01-07 21:00,76
20-01-07 20:00,71
20-01-07 19:00,64
20-01-07 18:00,62
20-01-07 17:00,60
20-01-07 16:00,58
20-01-07 15:00,58
20-01-07 14:00,57
20-01-07 13:00,55
20-01-07 12:00,52
20-01-07 11:00,53
20-01-07 10:00,51
20-01-07 09:00,40
20-01-07 08:00,44
20-01-07 07:00,40
20-01-07 06:00,39
20-01-07 05:00,31
20-01-07 04:00,36
20-01-07 03:00,47
20-01-07 02:00,53
20-01-07 01:00,58
20-01-07 00:00,63
19-01-07 23:00,62
19-01-07 22:00,59
19-01-07 21:00,60
19-01-07 20:00,62
19-01-07 19:00,64
19-01-07 18:00,63
19-01-07 17:00,64
19-01-07 16:00,64
19-01-07 15:00,66
19-01-07 14:00,66
19-01-07 13:00,59
19-01-07 12:00,57
19-01-07 11:00,61
19-01-07 10:00,55
19-01-07 09:00,54
19-01-07 08:00,65
19-01-07 07:00,68
19-01-07 06:00,70
19-01-07 05:00,73
19-01-07 04:00,76
19-01-07 03:00,76
19-01-07 02:00,77
19-01-07 01:00,77
19-01-07 00:00,76
18-01-07 23:00,80
18-01-07 22:00,85
18-01-07 21:00,87
18-01-07 20:00,83
18-01-07 19:00,62
18-01-07 18:00,61
18-01-07 17:00,57
18-01-07 16:00,56
18-01-07 15:00,57
18-01-07 14:00,57
18-01-07 13:00,56
18-01-07 12:00,56
18-01-07 11:00,52
18-01-07 10:00,42
18-01-07 09:00,45
18-01-07 08:00,49
18-01-07 07:00,36
18-01-07 06:00,55
18-01-07 05:00,57
18-01-07 04:00,57
18-01-07 03:00,49
18-01-07 02:00,54
18-01-07 01:00,58
18-01-07 00:00,59
17-01-07 23:00,60
17-01-07 22:00,59
17-01-07 21:00,53
17-01-07 20:00,55
17-01-07 19:00,38
17-01-07 18:00,36
17-01-07 17:00,33
17-01-07 16:00,25
17-01-07 15:00,32
17-01-07 14:00,31
