Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-01-07,33
30-01-07,26
29-01-07,22
28-01-07,15
27-01-07,23
26-01-07,31
25-01-07,18
24-01-07,30
23-01-07,28
22-01-07,17
21-01-07,11
20-01-07,10
19-01-07,18
18-01-07,12
17-01-07,26
16-01-07,29
15-01-07,34
14-01-07,11
13-01-07,8
12-01-07,27
11-01-07,12
10-01-07,16
09-01-07,11
08-01-07,13
07-01-07,8
06-01-07,12
05-01-07,16
04-01-07,13
03-01-07,19
02-01-07,17
01-01-07,27

