Datum Zeit,Collmberg PM10
,µg/m³
31-01-07,20
30-01-07,10
29-01-07,8
28-01-07,10
27-01-07,10
26-01-07,19
25-01-07,6
24-01-07,17
23-01-07,8
22-01-07,7
21-01-07,6
20-01-07,6
19-01-07,8
18-01-07,4
17-01-07,18
16-01-07,15
15-01-07,12
14-01-07,7
13-01-07,5
12-01-07,15
11-01-07,6
10-01-07,6
09-01-07,2
08-01-07,4
07-01-07,5
06-01-07,4
05-01-07,8
04-01-07,7
03-01-07,9
02-01-07,8
01-01-07,6

