Datum Zeit,Zittau-Ost PM10
,µg/m³
31-01-07,18
30-01-07,10
29-01-07,7
28-01-07,8
27-01-07,12
26-01-07,30
25-01-07,9
24-01-07,20
23-01-07,13
22-01-07,10
21-01-07,5
20-01-07,9
19-01-07,8
18-01-07,8
17-01-07,35
16-01-07,32
15-01-07,18
14-01-07,7
13-01-07,5
12-01-07,14
11-01-07,6
10-01-07,9
09-01-07,8
08-01-07,14
07-01-07,8
06-01-07,8
05-01-07,7
04-01-07,12
03-01-07,10
02-01-07,10
01-01-07,15

