Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-08-15,22
30-08-15,18
29-08-15,13
28-08-15,11
27-08-15,13
26-08-15,11
25-08-15,9
24-08-15,16
23-08-15,24
22-08-15,26
21-08-15,21
20-08-15,18
19-08-15,22
18-08-15,8
17-08-15,5
16-08-15,27
15-08-15,14
14-08-15,34
13-08-15,32
12-08-15,23
11-08-15,32
10-08-15,28
09-08-15,17
08-08-15,28
07-08-15,23
06-08-15,21
05-08-15,17
04-08-15,20
03-08-15,22
02-08-15,23
01-08-15,19

