Datum Zeit,Niesky PM10
,µg/m³
31-08-15,16
30-08-15,13
29-08-15,8
28-08-15,8
27-08-15,9
26-08-15,7
25-08-15,5
24-08-15,17
23-08-15,15
22-08-15,22
21-08-15,17
20-08-15,19
19-08-15,12
18-08-15,3
17-08-15,23
16-08-15,18
15-08-15,15
14-08-15,24
13-08-15,16
12-08-15,20
11-08-15,27
10-08-15,22
09-08-15,15
08-08-15,26
07-08-15,21
06-08-15,18
05-08-15,14
04-08-15,24
03-08-15,17
02-08-15,20
01-08-15,16

