Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-08-15,41
30-08-15,26
29-08-15,20
28-08-15,15
27-08-15,20
26-08-15,16
25-08-15,13
24-08-15,19
23-08-15,31
22-08-15,42
21-08-15,36
20-08-15,30
19-08-15,25
18-08-15,11
17-08-15,18
16-08-15,30
15-08-15,21
14-08-15,36
13-08-15,34
12-08-15,25
11-08-15,31
10-08-15,34
09-08-15,17
08-08-15,27
07-08-15,42
06-08-15,30
05-08-15,26
04-08-15,34
03-08-15,37
02-08-15,30
01-08-15,30

