Datum Zeit,Bautzen PM10
,µg/m³
31-08-15,23
30-08-15,18
29-08-15,15
28-08-15,13
27-08-15,12
26-08-15,11
25-08-15,8
24-08-15,21
23-08-15,23
22-08-15,29
21-08-15,25
20-08-15,26
19-08-15,12
18-08-15,6
17-08-15,28
16-08-15,23
15-08-15,18
14-08-15,31
13-08-15,24
12-08-15,26
11-08-15,35
10-08-15,29
09-08-15,18
08-08-15,25
07-08-15,25
06-08-15,22
05-08-15,20
04-08-15,25
03-08-15,20
02-08-15,22
01-08-15,21

