Datum Zeit,Leipzig-West PM10
,µg/m³
31-08-15,25
30-08-15,18
29-08-15,12
28-08-15,8
27-08-15,13
26-08-15,12
25-08-15,8
24-08-15,12
23-08-15,23
22-08-15,30
21-08-15,21
20-08-15,17
19-08-15,14
18-08-15,5
17-08-15,10
16-08-15,25
15-08-15,13
14-08-15,26
13-08-15,24
12-08-15,15
11-08-15,21
10-08-15,23
09-08-15,12
08-08-15,19
07-08-15,28
06-08-15,18
05-08-15,14
04-08-15,23
03-08-15,22
02-08-15,20
01-08-15,16

