Datum Zeit,Freiberg PM10
,µg/m³
31-08-15,25
30-08-15,20
29-08-15,11
28-08-15,8
27-08-15,18
26-08-15,12
25-08-15,7
24-08-15,23
23-08-15,22
22-08-15,27
21-08-15,23
20-08-15,17
19-08-15,9
18-08-15,4
17-08-15,10
16-08-15,22
15-08-15,17
14-08-15,36
13-08-15,30
12-08-15,25
11-08-15,35
10-08-15,51
09-08-15,18
08-08-15,29
07-08-15,28
06-08-15,26
05-08-15,16
04-08-15,27
03-08-15,24
02-08-15,22
01-08-15,20

