Datum Zeit,Collmberg PM10
,µg/m³
31-08-15,21
30-08-15,17
29-08-15,9
28-08-15,6
27-08-15,11
26-08-15,8
25-08-15,6
24-08-15,18
23-08-15,23
22-08-15,27
21-08-15,19
20-08-15,16
19-08-15,5
18-08-15,3
17-08-15,10
16-08-15,29
15-08-15,15
14-08-15,26
13-08-15,24
12-08-15,18
11-08-15,26
10-08-15,25
09-08-15,12
08-08-15,23
07-08-15,22
06-08-15,17
05-08-15,12
04-08-15,23
03-08-15,20
02-08-15,21
01-08-15,19

