Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-08-15,35
30-08-15,26
29-08-15,24
28-08-15,22
27-08-15,20
26-08-15,17
25-08-15,13
24-08-15,28
23-08-15,24
22-08-15,34
21-08-15,32
20-08-15,28
19-08-15,16
18-08-15,10
17-08-15,
16-08-15,
15-08-15,25
14-08-15,39
13-08-15,35
12-08-15,30
11-08-15,44
10-08-15,37
09-08-15,22
08-08-15,32
07-08-15,30
06-08-15,28
05-08-15,23
04-08-15,32
03-08-15,27
02-08-15,26
01-08-15,26

