Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-12-01,,,,,,,,19.06,,,,,,,,
2018-12-01,01:00,,1015,73.6,1,9,43,,15,,,,0,,2.9,191
2018-12-01,02:00,,1015,83.4,1,9,39,,16,,,,0,,2.6,179
2018-12-01,03:00,,1015,87.2,1,9,37,,20,,,,0,,2.2,177
2018-12-01,04:00,,1014,88.8,1,10,35,,19,,,,0,,1.9,183
2018-12-01,05:00,,1014,89.6,1,10,33,,19,,,,0,,2.0,185
2018-12-01,06:00,,1015,91.3,1,11,31,,,,,,0,,2.3,192
2018-12-01,07:00,,1015,92.0,1,12,29,,10,,,,1,,1.7,185
2018-12-01,08:00,,1015,91.6,1,13,26,,17,,,,1,,1.2,188
2018-12-01,09:00,,1015,91.4,1,13,25,,20,,,,19,0.3,1.3,177
2018-12-01,10:00,,1016,90.3,1,14,22,,24,,,,38,0.9,0.8,181
2018-12-01,11:00,,1016,89.6,2,14,22,,24,,,,80,1.5,0.9,166
2018-12-01,12:00,,1016,87.7,3,15,21,,22,,,,97,2.5,0.8,157
2018-12-01,13:00,,1015,87.9,4,15,22,,24,,,,111,2.6,1.4,172
2018-12-01,14:00,,1015,86.4,3,16,21,,25,,,,82,3.4,1.1,172
2018-12-01,15:00,,1015,86.0,2,18,20,,24,,,,42,3.2,0.9,171
2018-12-01,16:00,,1016,85.9,1,20,18,,24,,,,7,2.8,1.0,175
2018-12-01,17:00,,1016,86.5,1,23,15,,21,,,,0,2.5,1.3,169
2018-12-01,18:00,,1016,85.8,1,28,10,,22,,,,0,2.6,1.2,186
2018-12-01,19:00,,1016,85.3,1,29,9,,21,,,,0,2.7,1.3,186
2018-12-01,20:00,,1015,86.8,1,25,15,,20,,,,0,2.1,2.0,188
2018-12-01,21:00,,1015,88.4,1,26,18,,20,,,,0,1.8,2.3,189
2018-12-01,22:00,,1014,89.2,1,24,19,,18,,,,0,1.4,3.0,191
2018-12-01,23:00,,1014,90.1,1,20,22,,18,,,,0,1.2,3.4,193
2018-12-02,,,,,,,,16.16,,,,,,,,
2018-12-02,00:00,,1014,88.7,1,18,25,,18,,,,0,1.6,3.4,193
2018-12-02,01:00,,1013,87.5,1,16,26,,14,,,,0,1.9,3.7,197
2018-12-02,02:00,,1012,90.4,1,17,23,,15,,,,0,1.7,3.2,191
2018-12-02,03:00,,1012,91.4,1,15,26,,17,,,,0,1.8,2.5,187
2018-12-02,04:00,,1011,92.1,1,13,27,,19,,,,0,2.0,3.0,190
2018-12-02,05:00,,1010,92.0,1,13,27,,22,,,,0,2.0,2.9,186
2018-12-02,06:00,,1009,88.8,1,13,27,,21,,,,0,2.1,3.5,193
2018-12-02,07:00,,1008,86.5,1,12,27,,22,,,,0,2.2,3.9,192
2018-12-02,08:00,,1007,84.6,1,11,31,,22,,,,2,2.3,4.4,192
2018-12-02,09:00,,1007,83.5,1,9,34,,18,,,,41,2.1,4.0,190
2018-12-02,10:00,,1007,82.0,1,9,35,,16,,,,42,2.3,4.1,191
2018-12-02,11:00,,1007,80.8,1,10,36,,14,,,,53,2.6,4.2,191
2018-12-02,12:00,,1005,80.5,1,11,34,,14,,,,41,2.7,3.8,185
2018-12-02,13:00,,1004,81.6,1,10,36,,18,,,,53,3.0,4.2,189
2018-12-02,14:00,,1004,85.1,1,10,36,,22,,,,50,2.7,4.5,192
2018-12-02,15:00,,1003,87.4,1,10,35,,21,,,,31,2.8,3.9,190
2018-12-02,16:00,,1003,89.5,1,11,34,,17,,,,8,2.7,3.4,189
2018-12-02,17:00,,1002,87.3,1,11,33,,18,,,,0,2.9,4.1,194
2018-12-02,18:00,,1002,91.5,1,11,32,,19,,,,0,2.8,4.1,195
2018-12-02,19:00,,1002,93.8,1,11,32,,17,,,,0,3.0,3.8,196
2018-12-02,20:00,,1002,94.3,1,12,31,,10,,,,0,3.5,3.8,197
2018-12-02,21:00,,1002,95.6,1,13,30,,7,,,,0,3.9,3.9,196
2018-12-02,22:00,,1002,96.3,1,14,27,,6,,,,0,4.4,3.6,195
2018-12-02,23:00,,1002,94.9,1,14,26,,5,,,,0,5.2,2.5,197
2018-12-03,,,,,,,,7.62,,,,,,,,
2018-12-03,00:00,,1002,93.5,1,15,24,,5,,,,0,5.5,2.7,200
2018-12-03,01:00,,1002,92.5,1,16,23,,6,,,,0,5.8,2.7,197
2018-12-03,02:00,,1002,91.9,1,15,24,,7,,,,0,6.0,3.1,198
2018-12-03,03:00,,1002,92.0,1,13,25,,9,,,,0,6.0,3.3,197
2018-12-03,04:00,,1002,92.1,1,13,25,,9,,,,0,6.3,3.3,198
2018-12-03,05:00,,1002,92.7,1,13,24,,8,,,,0,6.6,3.3,196
2018-12-03,06:00,,1002,94.8,1,11,25,,9,,,,0,6.2,2.9,192
2018-12-03,07:00,,1001,93.7,1,11,24,,7,,,,0,6.1,2.7,192
2018-12-03,08:00,,1002,94.4,1,12,23,,8,,,,1,6.3,3.0,197
2018-12-03,09:00,,1002,96.4,1,12,22,,7,,,,15,6.6,2.2,195
2018-12-03,10:00,,1002,95.0,1,11,23,,5,,,,37,7.3,2.5,196
2018-12-03,11:00,,1002,92.2,2,11,24,,3,,,,79,7.8,2.5,196
2018-12-03,12:00,,1001,90.4,3,12,23,,3,,,,85,8.2,2.2,195
2018-12-03,13:00,,1001,87.7,3,13,27,,4,,,,114,9.2,2.0,196
2018-12-03,14:00,,1001,83.0,3,13,30,,5,,,,119,10.3,1.7,190
2018-12-03,15:00,,1001,83.7,2,17,28,,4,,,,42,9.8,1.2,181
2018-12-03,16:00,,1001,87.6,1,21,26,,6,,,,12,8.9,2.0,196
2018-12-03,17:00,,1002,89.5,1,23,25,,6,,,,0,8.1,1.9,196
2018-12-03,18:00,,1002,89.8,1,21,29,,6,,,,0,8.2,2.3,206
2018-12-03,19:00,,1002,89.7,1,21,30,,5,,,,0,8.7,2.3,202
2018-12-03,20:00,,1002,91.7,1,19,30,,7,,,,0,8.3,2.0,199
2018-12-03,21:00,,1001,92.4,1,15,30,,8,,,,0,7.9,1.2,190
2018-12-03,22:00,,1001,89.7,1,16,32,,9,,,,0,8.5,1.6,199
2018-12-03,23:00,,1001,89.1,1,16,32,,9,,,,0,8.1,1.1,183
2018-12-04,,,,,,,,7.17,,,,,,,,
2018-12-04,00:00,,1001,89.2,1,16,33,,9,,,,0,8.3,1.5,191
2018-12-04,01:00,,1001,89.6,1,13,35,,10,,,,0,8.6,1.8,201
2018-12-04,02:00,,1002,90.0,1,11,35,,9,,,,0,8.7,1.1,201
2018-12-04,03:00,,1002,91.7,1,10,36,,9,,,,0,8.6,1.2,204
2018-12-04,04:00,,1002,85.9,1,7,50,,7,,,,0,9.8,1.7,233
2018-12-04,05:00,,1003,85.6,1,6,52,,2,,,,0,10.1,2.2,247
2018-12-04,06:00,,1003,86.2,1,5,53,,3,,,,0,10.2,2.2,252
2018-12-04,07:00,,1004,89.1,1,6,52,,2,,,,0,10.0,3.0,268
2018-12-04,08:00,,1006,93.7,1,5,57,,2,,,,0,8.3,3.2,291
2018-12-04,09:00,,1009,90.1,1,4,64,,2,,,,7,7.1,2.7,291
2018-12-04,10:00,,1010,89.7,1,5,61,,5,,,,33,7.1,2.3,282
2018-12-04,11:00,,1012,83.0,1,4,63,,6,,,,74,7.4,2.8,287
2018-12-04,12:00,,1013,76.4,1,5,63,,8,,,,152,8.1,3.3,283
2018-12-04,13:00,,1013,78.8,1,3,64,,7,,,,108,7.3,2.8,284
2018-12-04,14:00,,1015,80.1,1,7,59,,9,,,,67,6.8,2.2,323
2018-12-04,15:00,,1015,81.3,1,5,60,,5,,,,90,7.1,2.2,271
