Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-12-01,,,,,,,,10.57,,,,,,,,
2018-12-01,01:00,,1012,96.3,1,19,,,10,,,,0,0.4,4.1,199
2018-12-01,02:00,,1012,96.4,1,22,,,12,,,,0,0.6,4.3,199
2018-12-01,03:00,,1012,96.8,1,23,,,14,,,,0,0.8,4.7,199
2018-12-01,04:00,,1012,97.0,1,23,,,14,,,,0,1.0,4.6,205
2018-12-01,05:00,,1013,97.0,1,23,,,13,,,,0,1.3,4.8,201
2018-12-01,06:00,,1013,97.2,1,24,,,13,,,,0,1.3,4.5,201
2018-12-01,07:00,,1013,97.8,1,26,,,13,,,,0,1.2,4.8,202
2018-12-01,08:00,,1014,97.9,1,29,,,12,,,,0,1.5,4.6,199
2018-12-01,09:00,,1014,96.9,3,26,,,10,,,,17,1.9,4.4,199
2018-12-01,10:00,,1014,95.9,5,24,,,9,,,,47,2.3,4.5,200
2018-12-01,11:00,,1014,94.8,6,22,,,8,,,,101,3.0,4.2,202
2018-12-01,12:00,,1014,91.3,6,18,,,9,,,,204,4.2,3.7,205
2018-12-01,13:00,,1014,91.7,2,14,,,8,,,,96,4.4,5.4,226
2018-12-01,14:00,,1014,90.4,2,15,,,7,,,,110,4.8,4.2,217
2018-12-01,15:00,,1014,89.8,1,14,,,9,,,,35,4.9,4.8,227
2018-12-01,16:00,,1014,90.0,1,14,,,10,,,,12,4.8,3.9,218
2018-12-01,17:00,,1014,91.4,1,15,,,11,,,,0,4.2,3.4,203
2018-12-01,18:00,,1013,92.1,1,16,,,11,,,,0,3.6,3.5,200
2018-12-01,19:00,,1013,93.0,1,18,,,11,,,,0,3.1,3.0,186
2018-12-01,20:00,,1012,93.5,1,20,,,12,,,,0,3.0,4.1,192
2018-12-01,21:00,,1012,94.0,1,25,,,9,,,,0,2.8,4.7,192
2018-12-01,22:00,,1012,94.6,1,25,,,11,,,,0,2.6,4.5,193
2018-12-01,23:00,,1011,94.4,1,19,,,12,,,,0,2.8,4.6,194
2018-12-02,,,,,,,,4.95,,,,,,,,
2018-12-02,00:00,,1010,94.0,1,18,,,10,,,,0,3.0,5.6,197
2018-12-02,01:00,,1009,94.1,1,17,,,10,,,,0,2.9,5.4,199
2018-12-02,02:00,,1008,93.9,1,15,,,9,,,,0,3.0,5.8,201
2018-12-02,03:00,,1008,92.0,1,14,,,9,,,,0,3.3,6.7,203
2018-12-02,04:00,,1007,90.7,1,12,,,9,,,,0,3.2,6.3,205
2018-12-02,05:00,,1006,88.1,1,11,,,9,,,,0,3.7,6.1,200
2018-12-02,06:00,,1005,89.2,1,10,,,8,,,,0,3.6,6.5,198
2018-12-02,07:00,,1004,88.5,1,10,,,8,,,,0,3.9,6.5,198
2018-12-02,08:00,,1004,89.9,1,9,,,7,,,,0,3.8,7.3,196
2018-12-02,09:00,,1003,90.4,1,10,,,7,,,,9,3.7,7.0,194
2018-12-02,10:00,,1003,91.8,1,11,,,6,,,,25,3.6,7.3,196
2018-12-02,11:00,,1002,95.4,1,11,,,3,,,,19,3.7,6.8,197
2018-12-02,12:00,,1001,95.5,1,10,,,1,,,,75,4.0,6.7,197
2018-12-02,13:00,,1001,94.5,1,10,,,3,,,,81,4.7,6.2,201
2018-12-02,14:00,,1000,94.0,1,10,,,1,,,,116,5.5,6.4,206
2018-12-02,15:00,,1000,95.7,1,10,,,1,,,,23,5.6,6.8,210
2018-12-02,16:00,,1000,97.0,1,11,,,1,,,,5,5.8,6.1,212
2018-12-02,17:00,,1000,98.1,1,10,,,1,,,,0,6.2,5.5,209
2018-12-02,18:00,,1000,96.8,1,9,,,0,,,,0,7.1,6.4,214
2018-12-02,19:00,,1001,96.7,1,11,,,1,,,,0,7.5,5.5,218
2018-12-02,20:00,,1001,96.5,1,9,,,0,,,,0,8.0,6.4,219
2018-12-02,21:00,,1001,95.1,1,5,,,0,,,,0,9.0,6.1,230
2018-12-02,22:00,,1001,94.1,1,4,,,1,,,,0,9.7,5.6,226
2018-12-02,23:00,,1002,93.3,1,4,,,1,,,,0,9.9,5.4,217
2018-12-03,,,,,,,,1.81,,,,,,,,
2018-12-03,00:00,,1001,94.5,1,4,,,1,,,,0,9.9,5.4,214
2018-12-03,01:00,,1001,95.9,1,4,,,2,,,,0,9.8,5.0,211
2018-12-03,02:00,,1001,94.6,1,4,,,1,,,,0,10.1,5.5,213
2018-12-03,03:00,,1001,93.1,1,4,,,0,,,,0,10.2,4.9,212
