Datum Zeit,Carlsfeld PM10
,µg/m³
31-03-13,27
30-03-13,51
29-03-13,46
28-03-13,35
27-03-13,25
26-03-13,23
25-03-13,28
24-03-13,21
23-03-13,26
22-03-13,16
21-03-13,13
20-03-13,9
19-03-13,15
18-03-13,28
17-03-13,24
16-03-13,20
15-03-13,19
14-03-13,21
13-03-13,25
12-03-13,28
11-03-13,24
10-03-13,12
09-03-13,12
08-03-13,25
07-03-13,18
06-03-13,21
05-03-13,20
04-03-13,
03-03-13,16
02-03-13,18
01-03-13,9

