Datum Zeit,Niesky PM10
,µg/m³
31-03-13,31
30-03-13,45
29-03-13,52
28-03-13,48
27-03-13,29
26-03-13,28
25-03-13,24
24-03-13,33
23-03-13,25
22-03-13,25
21-03-13,38
20-03-13,28
19-03-13,35
18-03-13,33
17-03-13,36
16-03-13,31
15-03-13,31
14-03-13,33
13-03-13,30
12-03-13,28
11-03-13,28
10-03-13,42
09-03-13,28
08-03-13,21
07-03-13,73
06-03-13,32
05-03-13,26
04-03-13,20
03-03-13,22
02-03-13,29
01-03-13,18

