Datum Zeit,Goerlitz PM10
,µg/m³
31-03-13,33
30-03-13,49
29-03-13,56
28-03-13,57
27-03-13,32
26-03-13,27
25-03-13,31
24-03-13,34
23-03-13,29
22-03-13,28
21-03-13,46
20-03-13,39
19-03-13,41
18-03-13,39
17-03-13,47
16-03-13,40
15-03-13,45
14-03-13,42
13-03-13,34
12-03-13,29
11-03-13,24
10-03-13,42
09-03-13,32
08-03-13,22
07-03-13,90
06-03-13,54
05-03-13,56
04-03-13,38
03-03-13,28
02-03-13,39
01-03-13,22

