Datum Zeit,Brockau PM10
,µg/m³
31-03-13,33
30-03-13,62
29-03-13,58
28-03-13,43
27-03-13,28
26-03-13,23
25-03-13,28
24-03-13,21
23-03-13,26
22-03-13,22
21-03-13,18
20-03-13,36
19-03-13,36
18-03-13,30
17-03-13,22
16-03-13,26
15-03-13,29
14-03-13,37
13-03-13,24
12-03-13,29
11-03-13,32
10-03-13,18
09-03-13,24
08-03-13,37
07-03-13,
06-03-13,35
05-03-13,
04-03-13,
03-03-13,23
02-03-13,30
01-03-13,19

