Datum Zeit,Plauen-Sued PM10
,µg/m³
31-03-13,36
30-03-13,70
29-03-13,56
28-03-13,51
27-03-13,35
26-03-13,31
25-03-13,36
24-03-13,24
23-03-13,32
22-03-13,33
21-03-13,19
20-03-13,29
19-03-13,24
18-03-13,33
17-03-13,26
16-03-13,32
15-03-13,33
14-03-13,41
13-03-13,29
12-03-13,37
11-03-13,37
10-03-13,20
09-03-13,35
08-03-13,60
07-03-13,61
06-03-13,37
05-03-13,27
04-03-13,22
03-03-13,25
02-03-13,28
01-03-13,20

