Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-03-13,39
30-03-13,51
29-03-13,46
28-03-13,42
27-03-13,30
26-03-13,22
25-03-13,27
24-03-13,25
23-03-13,25
22-03-13,22
21-03-13,28
20-03-13,33
19-03-13,41
18-03-13,30
17-03-13,26
16-03-13,33
15-03-13,36
14-03-13,36
13-03-13,27
12-03-13,24
11-03-13,23
10-03-13,30
09-03-13,27
08-03-13,25
07-03-13,58
06-03-13,36
05-03-13,27
04-03-13,25
03-03-13,25
02-03-13,40
01-03-13,19

