Datum Zeit,Klingenthal PM10
,µg/m³
31-03-13,28
30-03-13,53
29-03-13,49
28-03-13,35
27-03-13,28
26-03-13,22
25-03-13,26
24-03-13,20
23-03-13,26
22-03-13,17
21-03-13,15
20-03-13,9
19-03-13,14
18-03-13,31
17-03-13,26
16-03-13,24
15-03-13,24
14-03-13,27
13-03-13,24
12-03-13,30
11-03-13,26
10-03-13,12
09-03-13,31
08-03-13,34
07-03-13,32
06-03-13,37
05-03-13,28
04-03-13,
03-03-13,18
02-03-13,23
01-03-13,13

