Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-03-13,42
30-03-13,58
29-03-13,50
28-03-13,40
27-03-13,25
26-03-13,21
25-03-13,26
24-03-13,26
23-03-13,23
22-03-13,24
21-03-13,26
20-03-13,30
19-03-13,44
18-03-13,33
17-03-13,23
16-03-13,32
15-03-13,36
14-03-13,32
13-03-13,28
12-03-13,24
11-03-13,20
10-03-13,29
09-03-13,28
08-03-13,21
07-03-13,55
06-03-13,35
05-03-13,23
04-03-13,24
03-03-13,29
02-03-13,37
01-03-13,21

