Datum Zeit,Borna PM10
,µg/m³
30-11-03,14
29-11-03,16
28-11-03,
27-11-03,31
26-11-03,35
25-11-03,
24-11-03,33
23-11-03,29
22-11-03,29
21-11-03,32
20-11-03,29
19-11-03,22
18-11-03,
17-11-03,14
16-11-03,27
15-11-03,27
14-11-03,46
13-11-03,49
12-11-03,34
11-11-03,34
10-11-03,38
09-11-03,33
08-11-03,19
07-11-03,35
06-11-03,34
05-11-03,31
04-11-03,26
03-11-03,16
02-11-03,11
01-11-03,17

