Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-11-03,2.99
29-11-03,
28-11-03,4.32
27-11-03,
26-11-03,11.00
25-11-03,
24-11-03,9.72
23-11-03,
22-11-03,13.25
21-11-03,
20-11-03,5.28
19-11-03,
18-11-03,2.15
17-11-03,
16-11-03,9.18
15-11-03,
14-11-03,44.35
13-11-03,
12-11-03,20.64
11-11-03,
10-11-03,12.40
09-11-03,
08-11-03,12.22
07-11-03,
06-11-03,22.60
05-11-03,
04-11-03,7.08
03-11-03,
02-11-03,4.47
01-11-03,

