Datum Zeit,Schwartenberg PM10
,µg/m³
30-11-03,5
29-11-03,5
28-11-03,7
27-11-03,13
26-11-03,15
25-11-03,20
24-11-03,16
23-11-03,14
22-11-03,21
21-11-03,16
20-11-03,7
19-11-03,4
18-11-03,4
17-11-03,6
16-11-03,15
15-11-03,24
14-11-03,52
13-11-03,34
12-11-03,25
11-11-03,19
10-11-03,18
09-11-03,18
08-11-03,13
07-11-03,11
06-11-03,27
05-11-03,20
04-11-03,12
03-11-03,7
02-11-03,4
01-11-03,8

