Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-11-03,18
29-11-03,31
28-11-03,25
27-11-03,52
26-11-03,48
25-11-03,45
24-11-03,37
23-11-03,27
22-11-03,27
21-11-03,46
20-11-03,31
19-11-03,13
18-11-03,22
17-11-03,18
16-11-03,38
15-11-03,36
14-11-03,53
13-11-03,64
12-11-03,53
11-11-03,54
10-11-03,57
09-11-03,51
08-11-03,36
07-11-03,53
06-11-03,59
05-11-03,52
04-11-03,35
03-11-03,22
02-11-03,19
01-11-03,25

