Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-11-03,15.74
29-11-03,
28-11-03,19.49
27-11-03,
26-11-03,24.85
25-11-03,
24-11-03,20.31
23-11-03,
22-11-03,19.90
21-11-03,
20-11-03,17.49
19-11-03,
18-11-03,9.69
17-11-03,
16-11-03,26.51
15-11-03,
14-11-03,33.28
13-11-03,
12-11-03,30.78
11-11-03,
10-11-03,30.92
09-11-03,
08-11-03,21.56
07-11-03,
06-11-03,30.60
05-11-03,
04-11-03,15.28
03-11-03,
02-11-03,9.83
01-11-03,

