Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-08-01,,,,,,18,,
2017-08-01,01:00,,1,4,49,,,
2017-08-01,02:00,,2,4,46,,,
2017-08-01,03:00,,1,6,38,,,
2017-08-01,04:00,,5,9,38,,,
2017-08-01,05:00,,8,21,26,,,
2017-08-01,06:00,,16,27,16,,,
2017-08-01,07:00,,34,34,19,,,
2017-08-01,08:00,,4,10,49,,,
2017-08-01,09:00,,5,10,58,,,
2017-08-01,10:00,,4,9,67,,,
2017-08-01,11:00,,2,3,85,,,
2017-08-01,12:00,,3,4,92,,,
2017-08-01,13:00,,1,2,105,,,
2017-08-01,14:00,,1,1,112,,,
2017-08-01,15:00,,1,1,116,,,
2017-08-01,16:00,,1,3,120,,,
2017-08-01,17:00,,3,11,114,,,
2017-08-01,18:00,,2,10,107,,,
2017-08-01,19:00,,2,14,93,,,
2017-08-01,20:00,,2,18,81,,,
2017-08-01,21:00,,1,5,88,,,
2017-08-01,22:00,,1,12,69,,,
2017-08-01,23:00,,1,5,75,,,
2017-08-02,,,,,,13,,
2017-08-02,00:00,,1,1,85,,,
2017-08-02,01:00,,1,1,76,,,
2017-08-02,02:00,,1,1,68,,,
2017-08-02,03:00,,1,2,53,,,
2017-08-02,04:00,,1,2,48,,,
2017-08-02,05:00,,6,16,35,,,
2017-08-02,06:00,,9,28,31,,,
2017-08-02,07:00,,9,24,38,,,
2017-08-02,13:00,,3,13,84,,,
2017-08-02,14:00,,3,12,92,,,
2017-08-02,15:00,,3,13,99,,,
2017-08-02,16:00,,3,16,97,,,
2017-08-02,17:00,,2,15,98,,,
2017-08-02,18:00,,2,15,100,,,
2017-08-02,19:00,,2,19,89,,,
2017-08-02,20:00,,4,26,70,,,
2017-08-02,21:00,,1,8,65,,,
2017-08-02,22:00,,1,8,70,,,
2017-08-02,23:00,,1,8,64,,,
2017-08-03,,,,,,16,,
2017-08-03,00:00,,1,7,58,,,
2017-08-03,01:00,,1,7,54,,,
2017-08-03,02:00,,1,6,52,,,
2017-08-03,03:00,,1,6,53,,,
2017-08-03,04:00,,1,5,63,,,
2017-08-03,05:00,,2,10,60,,,
2017-08-03,06:00,,5,17,50,,,
2017-08-03,07:00,,2,13,55,,,
2017-08-03,08:00,,3,14,55,,,
2017-08-03,09:00,,3,11,59,,,
2017-08-03,10:00,,1,7,77,,,
2017-08-03,11:00,,2,13,71,,,
2017-08-03,12:00,,7,25,54,,,
2017-08-03,13:00,,1,10,65,,,
2017-08-03,14:00,,1,8,75,,,
2017-08-03,15:00,,1,6,83,,,
2017-08-03,16:00,,1,5,83,,,
2017-08-03,17:00,,1,4,86,,,
2017-08-03,18:00,,1,4,86,,,
2017-08-03,19:00,,1,5,80,,,
2017-08-03,20:00,,1,7,74,,,
2017-08-03,21:00,,1,8,66,,,
2017-08-03,22:00,,1,7,64,,,
2017-08-03,23:00,,1,5,75,,,
2017-08-04,00:00,,1,4,76,,,
2017-08-04,01:00,,1,5,70,,,
2017-08-04,02:00,,1,6,61,,,
2017-08-04,03:00,,1,7,55,,,
2017-08-04,04:00,,2,12,44,,,
2017-08-04,05:00,,6,24,29,,,
2017-08-04,06:00,,12,29,27,,,
2017-08-04,07:00,,4,17,41,,,
2017-08-04,08:00,,3,11,51,,,
2017-08-04,09:00,,3,11,52,,,
2017-08-04,10:00,,3,9,60,,,
2017-08-04,11:00,,2,9,77,,,
2017-08-04,12:00,,2,9,85,,,
2017-08-04,13:00,,2,9,92,,,
2017-08-04,14:00,,3,10,90,,,
2017-08-04,15:00,,4,13,88,,,
2017-08-04,16:00,,2,10,92,,,
2017-08-04,17:00,,3,12,89,,,
2017-08-04,18:00,,1,8,97,,,
2017-08-04,19:00,,1,11,95,,,
2017-08-04,20:00,,2,16,85,,,
2017-08-04,21:00,,1,20,74,,,
2017-08-04,22:00,,1,22,63,,,
2017-08-04,23:00,,1,16,60,,,
2017-08-05,,,,,,12,,
2017-08-05,00:00,,1,16,50,,,
2017-08-05,01:00,,1,8,62,,,
2017-08-05,02:00,,1,6,68,,,
2017-08-05,03:00,,1,6,73,,,
2017-08-05,04:00,,1,8,65,,,
2017-08-05,05:00,,1,11,59,,,
2017-08-05,06:00,,1,11,54,,,
2017-08-05,07:00,,1,9,61,,,
2017-08-05,08:00,,1,7,68,,,
2017-08-05,09:00,,2,7,77,,,
2017-08-05,10:00,,2,6,84,,,
2017-08-05,11:00,,1,4,87,,,
2017-08-05,12:00,,1,4,88,,,
2017-08-05,13:00,,1,3,93,,,
2017-08-05,14:00,,1,4,102,,,
2017-08-05,15:00,,1,4,107,,,
2017-08-05,16:00,,1,3,108,,,
2017-08-05,17:00,,1,3,98,,,
2017-08-05,18:00,,1,8,85,,,
2017-08-05,19:00,,1,7,70,,,
2017-08-05,20:00,,1,8,63,,,
2017-08-05,21:00,,1,10,63,,,
2017-08-05,22:00,,1,9,58,,,
2017-08-05,23:00,,1,9,46,,,
2017-08-06,,,,,,10,,
2017-08-06,00:00,,2,10,41,,,
2017-08-06,01:00,,1,7,47,,,
2017-08-06,02:00,,1,6,40,,,
2017-08-06,03:00,,1,5,41,,,
2017-08-06,04:00,,1,5,41,,,
2017-08-06,05:00,,1,6,43,,,
2017-08-06,06:00,,1,8,44,,,
2017-08-06,07:00,,1,6,45,,,
2017-08-06,08:00,,1,5,48,,,
2017-08-06,09:00,,1,5,54,,,
2017-08-06,10:00,,1,4,66,,,
2017-08-06,11:00,,1,4,73,,,
2017-08-06,12:00,,1,3,78,,,
2017-08-06,13:00,,1,4,79,,,
2017-08-06,14:00,,1,4,82,,,
2017-08-06,15:00,,1,3,85,,,
2017-08-06,16:00,,1,5,84,,,
2017-08-06,17:00,,1,6,83,,,
2017-08-06,18:00,,1,9,79,,,
2017-08-06,19:00,,1,14,69,,,
2017-08-06,20:00,,1,13,65,,,
2017-08-06,21:00,,2,19,51,,,
2017-08-06,22:00,,7,19,34,,,
2017-08-06,23:00,,1,12,35,,,
2017-08-07,,,,,,11,,
2017-08-07,00:00,,1,11,32,,,
2017-08-07,01:00,,1,8,34,,,
2017-08-07,02:00,,1,6,37,,,
2017-08-07,03:00,,3,9,33,,,
2017-08-07,04:00,,6,14,31,,,
2017-08-07,05:00,,23,28,17,,,
2017-08-07,06:00,,27,35,14,,,
2017-08-07,07:00,,14,28,26,,,
2017-08-07,08:00,,8,20,43,,,
2017-08-07,09:00,,5,15,59,,,
2017-08-07,10:00,,4,10,77,,,
2017-08-07,11:00,,4,10,79,,,
2017-08-07,12:00,,1,5,88,,,
2017-08-07,13:00,,3,8,91,,,
2017-08-07,14:00,,2,7,96,,,
2017-08-07,15:00,,2,7,99,,,
2017-08-07,16:00,,2,9,100,,,
2017-08-07,17:00,,3,11,96,,,
2017-08-07,18:00,,2,11,93,,,
2017-08-07,19:00,,2,12,85,,,
2017-08-07,20:00,,1,15,73,,,
2017-08-07,21:00,,3,20,62,,,
2017-08-07,22:00,,2,17,61,,,
2017-08-07,23:00,,1,17,50,,,
2017-08-08,,,,,,11,,
2017-08-08,00:00,,1,11,57,,,
2017-08-08,01:00,,1,5,85,,,
2017-08-08,02:00,,1,5,83,,,
2017-08-08,03:00,,1,5,92,,,
2017-08-08,04:00,,1,4,91,,,
2017-08-08,05:00,,5,20,72,,,
2017-08-08,06:00,,12,46,42,,,
2017-08-08,07:00,,11,34,49,,,
2017-08-08,08:00,,1,9,80,,,
2017-08-08,09:00,,2,6,85,,,
2017-08-08,10:00,,1,5,91,,,
2017-08-08,11:00,,1,5,98,,,
2017-08-08,12:00,,1,4,103,,,
2017-08-08,13:00,,1,5,100,,,
2017-08-08,14:00,,1,6,100,,,
2017-08-08,15:00,,1,6,100,,,
2017-08-08,16:00,,1,4,106,,,
2017-08-08,17:00,,1,3,111,,,
2017-08-08,18:00,,1,4,111,,,
2017-08-08,19:00,,1,4,110,,,
2017-08-08,20:00,,1,8,102,,,
2017-08-08,21:00,,1,11,95,,,
2017-08-08,22:00,,1,5,103,,,
2017-08-08,23:00,,1,4,104,,,
2017-08-09,,,,,,10,,
2017-08-09,00:00,,1,4,96,,,
2017-08-09,01:00,,1,4,93,,,
2017-08-09,02:00,,1,4,89,,,
2017-08-09,03:00,,1,6,71,,,
2017-08-09,04:00,,1,6,60,,,
2017-08-09,05:00,,2,10,53,,,
2017-08-09,06:00,,5,15,47,,,
2017-08-09,07:00,,3,12,50,,,
2017-08-09,08:00,,2,10,57,,,
2017-08-09,09:00,,1,8,58,,,
2017-08-09,10:00,,1,8,64,,,
2017-08-09,11:00,,3,7,80,,,
2017-08-09,12:00,,4,9,86,,,
2017-08-09,13:00,,2,7,95,,,
2017-08-09,14:00,,4,13,94,,,
2017-08-09,15:00,,2,8,98,,,
2017-08-09,16:00,,1,7,102,,,
2017-08-09,17:00,,2,9,104,,,
2017-08-09,18:00,,1,6,106,,,
2017-08-09,19:00,,2,14,93,,,
2017-08-09,20:00,,3,28,64,,,
2017-08-09,21:00,,4,37,42,,,
2017-08-09,22:00,,1,16,52,,,
2017-08-09,23:00,,1,24,53,,,
2017-08-10,,,,,,15,,
2017-08-10,00:00,,1,13,68,,,
2017-08-10,01:00,,1,9,62,,,
2017-08-10,02:00,,1,5,90,,,
