Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-08-01,,,,,,19,14.39,
2017-08-01,01:00,0.4,3,17,36,,,
2017-08-01,02:00,0.3,3,11,38,,,
2017-08-01,03:00,0.2,3,13,31,,,
2017-08-01,04:00,0.2,2,16,22,,,
2017-08-01,05:00,0.2,8,24,12,,,
2017-08-01,06:00,0.4,12,25,16,,,
2017-08-01,07:00,0.5,16,28,33,,,
2017-08-01,08:00,0.3,6,16,63,,,
2017-08-01,09:00,0.2,11,20,63,,,
2017-08-01,10:00,0.3,9,17,70,,,
2017-08-01,11:00,0.2,6,15,83,,,
2017-08-01,12:00,0.3,8,19,90,,,
2017-08-01,13:00,0.3,8,20,97,,,
2017-08-01,14:00,0.3,8,25,109,,,
2017-08-01,15:00,0.3,9,27,120,,,
2017-08-01,16:00,0.3,5,30,125,,,
2017-08-01,17:00,0.3,3,19,128,,,
2017-08-01,18:00,0.2,3,21,115,,,
2017-08-01,19:00,0.3,4,32,102,,,
2017-08-01,20:00,0.2,5,24,103,,,
2017-08-01,21:00,,5,25,96,,,
2017-08-01,22:00,,2,23,89,,,
2017-08-01,23:00,,2,19,85,,,
2017-08-02,,,,,,18,,
2017-08-02,00:00,,2,9,90,,,
2017-08-02,01:00,,1,6,87,,,
2017-08-02,02:00,0.2,1,6,77,,,
2017-08-02,03:00,0.1,1,11,62,,,
2017-08-02,04:00,0.1,2,12,52,,,
2017-08-02,05:00,0.2,4,17,43,,,
2017-08-02,06:00,0.4,19,35,23,,,
2017-08-02,07:00,0.5,26,39,18,,,
2017-08-02,08:00,0.5,33,46,25,,,
2017-08-02,09:00,1.1,27,38,44,,,
2017-08-02,10:00,2.4,26,42,55,,,
2017-08-02,11:00,0.2,16,40,60,,,
2017-08-02,12:00,0.3,14,30,70,,,
2017-08-02,13:00,0.2,19,36,80,,,
2017-08-02,14:00,0.2,14,34,88,,,
