Datum Zeit,Collmberg PM10
,µg/m³
30-09-08,16
29-09-08,29
28-09-08,24
27-09-08,23
26-09-08,27
25-09-08,22
24-09-08,13
23-09-08,5
22-09-08,7
21-09-08,8
20-09-08,9
19-09-08,11
18-09-08,14
17-09-08,8
16-09-08,9
15-09-08,14
14-09-08,9
13-09-08,9
12-09-08,22
11-09-08,16
10-09-08,14
09-09-08,9
08-09-08,7
07-09-08,4
06-09-08,9
05-09-08,8
04-09-08,5
03-09-08,9
02-09-08,12
01-09-08,15

