Datum Zeit,Schwartenberg PM10
,µg/m³
30-09-08,14
29-09-08,28
28-09-08,14
27-09-08,16
26-09-08,25
25-09-08,15
24-09-08,13
23-09-08,7
22-09-08,6
21-09-08,6
20-09-08,8
19-09-08,8
18-09-08,9
17-09-08,11
16-09-08,12
15-09-08,11
14-09-08,11
13-09-08,8
12-09-08,17
11-09-08,17
10-09-08,11
09-09-08,11
08-09-08,5
07-09-08,3
06-09-08,14
05-09-08,11
04-09-08,7
03-09-08,12
02-09-08,13
01-09-08,12

