Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
30-09-08,19.57
29-09-08,
28-09-08,18.80
27-09-08,
26-09-08,25.79
25-09-08,
24-09-08,14.55
23-09-08,
22-09-08,9.38
21-09-08,
20-09-08,9.54
19-09-08,
18-09-08,14.87
17-09-08,
16-09-08,10.57
15-09-08,
14-09-08,9.40
13-09-08,
12-09-08,18.56
11-09-08,
10-09-08,15.87
09-09-08,
08-09-08,9.23
07-09-08,
06-09-08,10.75
05-09-08,
04-09-08,10.38
03-09-08,
02-09-08,16.17
01-09-08,

