Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-09-08,33
29-09-08,57
28-09-08,28
27-09-08,40
26-09-08,44
25-09-08,25
24-09-08,27
23-09-08,28
22-09-08,14
21-09-08,20
20-09-08,15
19-09-08,25
18-09-08,26
17-09-08,22
16-09-08,16
15-09-08,20
14-09-08,14
13-09-08,13
12-09-08,30
11-09-08,25
10-09-08,27
09-09-08,22
08-09-08,16
07-09-08,9
06-09-08,19
05-09-08,23
04-09-08,19
03-09-08,24
02-09-08,26
01-09-08,28

