Datum Zeit,Plauen-Sued PM10
,µg/m³
30-09-08,31
29-09-08,39
28-09-08,22
27-09-08,36
26-09-08,38
25-09-08,30
24-09-08,24
23-09-08,17
22-09-08,
21-09-08,
20-09-08,17
19-09-08,20
18-09-08,18
17-09-08,20
16-09-08,19
15-09-08,22
14-09-08,12
13-09-08,15
12-09-08,35
11-09-08,20
10-09-08,20
09-09-08,14
08-09-08,
07-09-08,
06-09-08,
05-09-08,19
04-09-08,11
03-09-08,15
02-09-08,23
01-09-08,16

