Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-09-08,24
29-09-08,35
28-09-08,25
27-09-08,28
26-09-08,31
25-09-08,28
24-09-08,20
23-09-08,18
22-09-08,11
21-09-08,13
20-09-08,12
19-09-08,18
18-09-08,16
17-09-08,13
16-09-08,14
15-09-08,17
14-09-08,13
13-09-08,12
12-09-08,29
11-09-08,22
10-09-08,19
09-09-08,13
08-09-08,8
07-09-08,8
06-09-08,15
05-09-08,13
04-09-08,8
03-09-08,14
02-09-08,20
01-09-08,15

