Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2006-12-01,,,,,,,52,,,
2006-12-01,01:00,,,16,35,,,,,
2006-12-01,02:00,,,4,26,,,,,
2006-12-01,03:00,,,13,20,,,,,
2006-12-01,04:00,,,42,22,,,,,
2006-12-01,05:00,,,56,33,,,,,
2006-12-01,06:00,,,113,46,,,,,
2006-12-01,07:00,,,196,59,,,,,
2006-12-01,08:00,,,310,76,,,,,
2006-12-01,09:00,,,477,121,,,,,
2006-12-01,10:00,,,481,114,,,,,
2006-12-01,11:00,,,281,94,,,,,
2006-12-01,12:00,,,132,57,,,,,
2006-12-01,13:00,,,96,51,,,,,
2006-12-01,14:00,,,81,46,,,,,
2006-12-01,15:00,,,110,56,,,,,
2006-12-01,16:00,,,96,62,,,,,
2006-12-01,17:00,,,120,64,,,,,
2006-12-01,18:00,,,117,66,,,,,
2006-12-01,19:00,,,96,56,,,,,
2006-12-01,20:00,,,93,63,,,,,
2006-12-01,21:00,,,71,58,,,,,
2006-12-01,22:00,,,83,57,,,,,
2006-12-01,23:00,,,54,52,,,,,
2006-12-02,,,,,,,36,,24.86,
2006-12-02,00:00,,,37,50,,,,,
2006-12-02,01:00,,,18,38,,,,,
2006-12-02,02:00,,,19,36,,,,,
2006-12-02,03:00,,,17,35,,,,,
2006-12-02,04:00,,,14,26,,,,,
2006-12-02,05:00,,,12,23,,,,,
2006-12-02,06:00,,,17,25,,,,,
2006-12-02,07:00,,,26,29,,,,,
2006-12-02,08:00,,,29,30,,,,,
2006-12-02,09:00,,,52,35,,,,,
2006-12-02,10:00,,,51,34,,,,,
2006-12-02,11:00,,,45,34,,,,,
2006-12-02,12:00,,,44,31,,,,,
2006-12-02,13:00,,,47,33,,,,,
2006-12-02,14:00,,,51,36,,,,,
2006-12-02,15:00,,,50,40,,,,,
2006-12-02,16:00,,,59,49,,,,,
2006-12-02,17:00,,,93,55,,,,,
2006-12-02,18:00,,,100,53,,,,,
2006-12-02,19:00,,,49,51,,,,,
2006-12-02,20:00,,,37,45,,,,,
2006-12-02,21:00,,,34,46,,,,,
2006-12-02,22:00,,,22,41,,,,,
2006-12-02,23:00,,,13,35,,,,,
2006-12-03,,,,,,,32,,,
2006-12-03,00:00,,,21,41,,,,,
2006-12-03,01:00,,,16,39,,,,,
2006-12-03,02:00,,,9,33,,,,,
2006-12-03,03:00,,,6,30,,,,,
2006-12-03,04:00,,,4,32,,,,,
2006-12-03,05:00,,,6,31,,,,,
2006-12-03,06:00,,,10,33,,,,,
2006-12-03,07:00,,,8,35,,,,,
2006-12-03,08:00,,,6,36,,,,,
