Datum Zeit,Zittau-Ost PM10
,µg/m³
30-04-06,18
29-04-06,23
28-04-06,25
27-04-06,27
26-04-06,34
25-04-06,29
24-04-06,25
23-04-06,18
22-04-06,34
21-04-06,40
20-04-06,29
19-04-06,32
18-04-06,21
17-04-06,39
16-04-06,16
15-04-06,24
14-04-06,14
13-04-06,26
12-04-06,31
11-04-06,28
10-04-06,25
09-04-06,31
08-04-06,34
07-04-06,36
06-04-06,22
05-04-06,27
04-04-06,18
03-04-06,9
02-04-06,10
01-04-06,10

