Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-04-06,13.68
29-04-06,
28-04-06,31.76
27-04-06,
26-04-06,64.71
25-04-06,
24-04-06,47.52
23-04-06,
22-04-06,37.97
21-04-06,
20-04-06,46.28
19-04-06,
18-04-06,25.30
17-04-06,
16-04-06,17.23
15-04-06,
14-04-06,14.81
13-04-06,
12-04-06,24.60
11-04-06,
10-04-06,22.56
09-04-06,
08-04-06,31.50
07-04-06,
06-04-06,17.83
05-04-06,
04-04-06,16.26
03-04-06,
02-04-06,9.07
01-04-06,

