Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-04-06,9.19
29-04-06,
28-04-06,12.12
27-04-06,
26-04-06,16.53
25-04-06,
24-04-06,16.95
23-04-06,
22-04-06,14.88
21-04-06,
20-04-06,17.30
19-04-06,
18-04-06,7.51
17-04-06,
16-04-06,
15-04-06,
14-04-06,
13-04-06,
12-04-06,15.96
11-04-06,
10-04-06,11.79
09-04-06,
08-04-06,17.88
07-04-06,
06-04-06,8.38
05-04-06,
04-04-06,8.19
03-04-06,
02-04-06,4.46
01-04-06,

