Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
30-04-06,24.31
29-04-06,
28-04-06,17.05
27-04-06,
26-04-06,42.16
25-04-06,
24-04-06,35.26
23-04-06,
22-04-06,24.85
21-04-06,
20-04-06,28.40
19-04-06,
18-04-06,23.15
17-04-06,
16-04-06,15.93
15-04-06,
14-04-06,11.75
13-04-06,
12-04-06,25.89
11-04-06,
10-04-06,23.52
09-04-06,
08-04-06,33.54
07-04-06,
06-04-06,20.94
05-04-06,
04-04-06,18.50
03-04-06,
02-04-06,7.04
01-04-06,

